customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
827407,1,B,201601,9,7,6,20160128.0,20160108.0,1313.17,216.45,2016-01-01,,0
827407,1,B,201602,18,8,7,20160226.0,20160201.0,13470.22,2343.07,2016-02-01,31 days,0
827407,1,B,201603,2,2,2,20160324.0,20160302.0,373.3,116.11,2016-03-01,29 days,0
827407,1,B,201604,19,7,5,20160428.0,20160407.0,7022.23,1410.29,2016-04-01,31 days,0
827407,1,B,201605,3,3,3,20160519.0,20160503.0,2304.52,490.52,2016-05-01,30 days,0
827407,1,B,201606,4,3,3,20160629.0,20160617.0,660.95,149.69,2016-06-01,31 days,0
827407,1,B,201607,2,2,2,20160725.0,20160722.0,566.26,98.26,2016-07-01,30 days,0
827407,1,B,201608,7,5,3,20160831.0,20160802.0,1361.88,226.3,2016-08-01,31 days,0
827407,1,B,201609,1,1,1,20160920.0,20160920.0,18.54,4.94,2016-09-01,31 days,0
827407,1,B,201610,3,2,2,20161024.0,20161014.0,399.07,89.21,2016-10-01,30 days,0
827407,1,B,201612,5,3,3,20161229.0,20161205.0,3923.57,725.27,2016-12-01,61 days,0
827407,1,B,201701,3,2,2,20170125.0,20170112.0,1966.17,376.1,2017-01-01,31 days,0
827407,1,B,201702,11,6,5,20170228.0,20170206.0,4299.23,1058.06,2017-02-01,31 days,0
827407,1,B,201703,3,3,4,20170324.0,20170308.0,756.95,328.63,2017-03-01,28 days,0
827407,1,B,201704,2,1,2,20170417.0,20170410.0,206.67,52.63,2017-04-01,31 days,0
827407,1,B,201705,2,2,1,20170522.0,20170522.0,37.57,-128.61,2017-05-01,30 days,0
827407,1,B,201706,3,3,4,20170629.0,20170609.0,800.36,186.26,2017-06-01,31 days,0
827407,1,B,201707,1,1,1,20170724.0,20170724.0,0.0,0.95,2017-07-01,30 days,0
827407,1,B,201708,4,4,4,20170825.0,20170801.0,882.82,181.26,2017-08-01,31 days,0
827407,1,B,201709,3,2,2,20170926.0,20170919.0,38.63,15.39,2017-09-01,31 days,0
827407,1,B,201710,2,1,1,20171013.0,20171013.0,298.74,29.15,2017-10-01,30 days,0
827407,1,B,201711,11,7,2,20171121.0,20171120.0,1367.64,235.28,2017-11-01,31 days,0
827407,1,B,201712,3,3,2,20171221.0,20171204.0,292.95,-46.93,2017-12-01,30 days,0
827407,1,B,201801,1,1,1,20180123.0,20180123.0,-5.26,-21.96,2018-01-01,31 days,0
827407,1,B,201802,1,1,1,20180216.0,20180216.0,12.05,0.95,2018-02-01,31 days,0
827407,1,B,201804,6,1,1,20180419.0,20180419.0,1256.07,231.92,2018-04-01,59 days,0
827407,1,B,201805,1,1,1,20180529.0,20180529.0,36.09,9.84,2018-05-01,30 days,0
827407,1,B,201806,2,1,2,20180627.0,20180614.0,92.98,6.3,2018-06-01,31 days,0
827407,1,B,201808,3,3,3,20180817.0,20180808.0,5066.42,811.52,2018-08-01,61 days,0
827407,1,B,201809,6,5,4,20180924.0,20180906.0,1199.82,-195.48,2018-09-01,31 days,0
827407,1,B,201811,6,6,3,20181127.0,20181113.0,1566.89,518.42,2018-11-01,61 days,0
827407,1,B,201812,1,1,1,20181221.0,20181221.0,55.92,10.92,2018-12-01,30 days,0
827407,1,B,201901,4,3,3,20190129.0,20190125.0,470.61,163.81,2019-01-01,31 days,0
827407,1,B,201902,3,3,2,20190228.0,20190215.0,2321.13,603.48,2019-02-01,31 days,0
827407,1,B,201903,1,1,1,20190328.0,20190328.0,3454.88,522.66,2019-03-01,28 days,0
827407,1,B,201904,3,3,1,20190423.0,20190423.0,149.29,53.71,2019-04-01,31 days,0
827407,1,B,201905,2,1,1,20190531.0,20190531.0,273.9,130.07,2019-05-01,30 days,0
827407,1,B,201906,5,4,5,20190628.0,20190604.0,3128.03,688.59,2019-06-01,31 days,0
827407,1,B,201907,5,5,4,20190731.0,20190703.0,7365.18,1839.17,2019-07-01,30 days,0
827407,1,B,201908,1,1,1,20190815.0,20190815.0,18.05,6.78,2019-08-01,31 days,0
827407,1,B,201909,16,2,1,20190905.0,20190905.0,832.51,306.04,2019-09-01,31 days,0
827407,1,B,201910,4,2,3,20191023.0,20191008.0,949.1,292.43,2019-10-01,30 days,0
827407,1,B,201911,2,2,2,20191120.0,20191106.0,2783.29,526.8,2019-11-01,31 days,0
827407,1,B,201912,3,2,2,20191227.0,20191216.0,948.06,155.35,2019-12-01,30 days,0
