customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
376075,2,A,201601,54,19,17,20160129.0,20160105.0,68704.71,9998.88,2016-01-01,,0
376075,2,A,201602,57,17,17,20160226.0,20160201.0,82442.96,13411.39,2016-02-01,31 days,0
376075,2,A,201603,65,15,21,20160331.0,20160302.0,75183.0,12009.07,2016-03-01,29 days,0
376075,2,A,201604,83,25,19,20160429.0,20160401.0,115973.6,19232.19,2016-04-01,31 days,0
376075,2,A,201605,95,24,20,20160531.0,20160502.0,113324.1,20925.0,2016-05-01,30 days,0
376075,2,A,201606,96,23,18,20160630.0,20160601.0,145253.6,25415.15,2016-06-01,31 days,0
376075,2,A,201607,102,25,19,20160729.0,20160701.0,98630.11,20928.24,2016-07-01,30 days,0
376075,2,A,201608,111,27,22,20160831.0,20160801.0,70076.96,13497.67,2016-08-01,31 days,0
376075,2,A,201609,83,21,19,20160930.0,20160901.0,46296.85,7664.42,2016-09-01,31 days,0
376075,2,A,201610,45,10,17,20161031.0,20161003.0,39375.49,8092.67,2016-10-01,30 days,0
376075,2,A,201611,23,12,13,20161130.0,20161102.0,53891.73,11231.3,2016-11-01,31 days,0
376075,2,A,201612,56,18,16,20161230.0,20161201.0,37650.3,6581.77,2016-12-01,30 days,0
376075,2,A,201701,41,15,12,20170131.0,20170103.0,42200.92,6939.44,2017-01-01,31 days,0
376075,2,A,201702,55,18,18,20170228.0,20170201.0,45305.42,9353.37,2017-02-01,31 days,0
376075,2,A,201703,83,23,22,20170331.0,20170301.0,56559.06,9926.67,2017-03-01,28 days,0
376075,2,A,201704,75,21,20,20170428.0,20170403.0,61059.74,10667.13,2017-04-01,31 days,0
376075,2,A,201705,108,27,19,20170531.0,20170501.0,84094.67,14408.75,2017-05-01,30 days,0
376075,2,A,201706,96,21,22,20170630.0,20170601.0,85024.51,15015.44,2017-06-01,31 days,0
376075,2,A,201707,78,21,19,20170731.0,20170703.0,89776.17,15930.35,2017-07-01,30 days,0
376075,2,A,201708,140,29,21,20170831.0,20170802.0,102854.8,20848.96,2017-08-01,31 days,0
376075,2,A,201709,73,20,15,20170929.0,20170905.0,38273.7,7117.64,2017-09-01,31 days,0
376075,2,A,201710,92,23,19,20171031.0,20171002.0,41819.67,7855.8,2017-10-01,30 days,0
376075,2,A,201711,70,19,15,20171130.0,20171103.0,43145.66,5827.64,2017-11-01,31 days,0
376075,2,A,201712,47,17,15,20171222.0,20171201.0,35604.7,5094.91,2017-12-01,30 days,0
376075,2,A,201801,89,25,13,20180131.0,20180102.0,51650.1,10079.91,2018-01-01,31 days,0
376075,2,A,201802,40,11,13,20180228.0,20180201.0,34231.65,6473.52,2018-02-01,31 days,0
376075,2,A,201803,87,23,20,20180330.0,20180301.0,46037.27,7581.86,2018-03-01,28 days,0
376075,2,A,201804,70,22,18,20180430.0,20180402.0,36884.91,6291.56,2018-04-01,31 days,0
376075,2,A,201805,92,23,19,20180531.0,20180501.0,64324.94,8842.71,2018-05-01,30 days,0
376075,2,A,201806,107,26,19,20180629.0,20180601.0,89268.79,12748.88,2018-06-01,31 days,0
376075,2,A,201807,125,27,20,20180731.0,20180702.0,122531.7,18247.63,2018-07-01,30 days,0
376075,2,A,201808,148,25,23,20180831.0,20180801.0,134168.3,23695.56,2018-08-01,31 days,0
376075,2,A,201809,116,22,18,20180928.0,20180904.0,63404.82,10295.2,2018-09-01,31 days,0
376075,2,A,201810,84,22,19,20181030.0,20181001.0,58060.01,7526.14,2018-10-01,30 days,0
376075,2,A,201811,86,17,17,20181130.0,20181101.0,46310.12,7668.65,2018-11-01,31 days,0
376075,2,A,201812,49,13,12,20181228.0,20181203.0,32693.53,5816.81,2018-12-01,30 days,0
376075,2,A,201901,72,14,15,20190131.0,20190102.0,47384.49,6304.89,2019-01-01,31 days,0
376075,2,A,201902,46,12,15,20190228.0,20190201.0,32702.44,4992.96,2019-02-01,31 days,0
376075,2,A,201903,81,17,15,20190328.0,20190304.0,60717.12,12574.11,2019-03-01,28 days,0
376075,2,A,201904,58,16,17,20190430.0,20190401.0,43028.97,6581.8,2019-04-01,31 days,0
376075,2,A,201905,99,17,17,20190531.0,20190501.0,41709.66,7680.12,2019-05-01,30 days,0
376075,2,A,201906,63,17,13,20190628.0,20190606.0,46048.47,8702.61,2019-06-01,31 days,0
376075,2,A,201907,68,16,13,20190731.0,20190701.0,81478.87,14820.56,2019-07-01,30 days,0
376075,2,A,201908,109,24,20,20190830.0,20190801.0,116150.4,19298.57,2019-08-01,31 days,0
376075,2,A,201909,67,15,16,20190930.0,20190903.0,67416.87,10680.22,2019-09-01,31 days,0
376075,2,A,201910,100,22,21,20191031.0,20191001.0,115721.4,21648.91,2019-10-01,30 days,0
376075,2,A,201911,92,22,18,20191127.0,20191101.0,88368.13,15670.66,2019-11-01,31 days,0
376075,2,A,201912,79,20,19,20191231.0,20191202.0,94523.22,16617.0,2019-12-01,30 days,0
