customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
697495,6,C,201601,27,14,9,20160128.0,20160106.0,1251.43,361.08,2016-01-01,,0
697495,6,C,201602,20,9,6,20160226.0,20160211.0,607.38,179.45,2016-02-01,31 days,0
697495,6,C,201603,24,14,8,20160330.0,20160302.0,871.15,167.91,2016-03-01,29 days,0
697495,6,C,201604,31,10,6,20160428.0,20160406.0,845.92,172.46,2016-04-01,31 days,0
697495,6,C,201605,8,6,3,20160524.0,20160505.0,411.87,79.8,2016-05-01,30 days,0
697495,6,C,201606,14,10,5,20160630.0,20160613.0,970.82,174.79,2016-06-01,31 days,0
697495,6,C,201607,15,9,4,20160727.0,20160705.0,938.12,245.17,2016-07-01,30 days,0
697495,6,C,201608,69,20,12,20160831.0,20160802.0,2611.31,678.54,2016-08-01,31 days,0
697495,6,C,201609,35,14,9,20160930.0,20160902.0,3121.08,880.73,2016-09-01,31 days,0
697495,6,C,201610,26,9,6,20161027.0,20161004.0,804.01,224.12,2016-10-01,30 days,0
697495,6,C,201611,20,11,5,20161129.0,20161102.0,571.61,180.31,2016-11-01,31 days,0
697495,6,C,201612,14,8,3,20161228.0,20161202.0,155.48,46.28,2016-12-01,30 days,0
697495,6,C,201701,7,4,2,20170124.0,20170111.0,695.2,208.3,2017-01-01,31 days,0
697495,6,C,201702,28,10,6,20170228.0,20170201.0,1105.04,358.19,2017-02-01,31 days,0
697495,6,C,201703,56,15,13,20170329.0,20170301.0,1418.1,375.38,2017-03-01,28 days,0
697495,6,C,201704,17,11,8,20170424.0,20170403.0,1281.5,381.89,2017-04-01,31 days,0
697495,6,C,201705,29,10,8,20170530.0,20170502.0,1345.32,269.8,2017-05-01,30 days,0
697495,6,C,201706,11,7,5,20170626.0,20170605.0,685.47,240.44,2017-06-01,31 days,0
697495,6,C,201707,24,12,3,20170726.0,20170717.0,1597.56,521.16,2017-07-01,30 days,0
697495,6,C,201708,28,11,5,20170824.0,20170801.0,1974.21,673.39,2017-08-01,31 days,0
697495,6,C,201709,12,8,9,20170929.0,20170905.0,2078.88,506.08,2017-09-01,31 days,0
697495,6,C,201710,20,9,9,20171031.0,20171004.0,513.81,146.35,2017-10-01,30 days,0
697495,6,C,201711,51,17,9,20171130.0,20171102.0,1430.6,438.67,2017-11-01,31 days,0
697495,6,C,201712,14,9,6,20171229.0,20171212.0,1175.36,352.9,2017-12-01,30 days,0
697495,6,C,201801,33,15,8,20180126.0,20180102.0,2133.99,778.96,2018-01-01,31 days,0
697495,6,C,201802,15,8,7,20180226.0,20180201.0,1331.43,431.08,2018-02-01,31 days,0
697495,6,C,201803,11,6,9,20180329.0,20180306.0,1200.56,257.92,2018-03-01,28 days,0
697495,6,C,201804,20,10,8,20180427.0,20180402.0,1038.54,344.84,2018-04-01,31 days,0
697495,6,C,201805,7,3,4,20180523.0,20180511.0,1477.03,581.46,2018-05-01,30 days,0
697495,6,C,201806,6,5,3,20180620.0,20180606.0,128.53,51.8,2018-06-01,31 days,0
697495,6,C,201807,18,8,7,20180725.0,20180702.0,895.5,354.36,2018-07-01,30 days,0
697495,6,C,201808,16,7,7,20180829.0,20180801.0,1014.44,356.47,2018-08-01,31 days,0
697495,6,C,201809,20,9,6,20180925.0,20180907.0,1397.91,378.27,2018-09-01,31 days,0
697495,6,C,201810,9,5,4,20181029.0,20181010.0,66.31,17.67,2018-10-01,30 days,0
697495,6,C,201811,13,7,9,20181130.0,20181102.0,365.11,112.39,2018-11-01,31 days,0
697495,6,C,201812,14,9,5,20181228.0,20181203.0,861.61,247.0,2018-12-01,30 days,0
697495,6,C,201901,7,6,3,20190131.0,20190102.0,186.9,136.53,2019-01-01,31 days,0
697495,6,C,201902,31,14,10,20190228.0,20190207.0,1459.32,368.09,2019-02-01,31 days,0
697495,6,C,201903,23,12,8,20190328.0,20190301.0,1105.95,333.78,2019-03-01,28 days,0
697495,6,C,201904,13,6,7,20190430.0,20190408.0,619.54,98.15,2019-04-01,31 days,0
697495,6,C,201905,25,14,8,20190528.0,20190503.0,1226.87,238.48,2019-05-01,30 days,0
697495,6,C,201906,1,1,1,20190624.0,20190624.0,155.86,30.01,2019-06-01,31 days,0
697495,6,C,201907,15,8,7,20190731.0,20190702.0,1728.05,410.28,2019-07-01,30 days,0
697495,6,C,201908,38,12,8,20190827.0,20190805.0,1454.51,419.43,2019-08-01,31 days,0
697495,6,C,201909,15,8,5,20190926.0,20190905.0,1857.94,473.46,2019-09-01,31 days,0
697495,6,C,201910,23,10,6,20191025.0,20191003.0,686.79,240.02,2019-10-01,30 days,0
697495,6,C,201911,23,11,7,20191121.0,20191106.0,1049.16,434.91,2019-11-01,31 days,0
697495,6,C,201912,19,9,6,20191223.0,20191205.0,746.27,316.12,2019-12-01,30 days,0
