customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
455529,9,B,201601,12,4,6,20160128.0,20160108.0,2021.1,463.65,2016-01-01,,1
455529,9,B,201602,5,4,5,20160215.0,20160202.0,3039.93,546.84,2016-02-01,31 days,1
455529,9,B,201603,7,5,4,20160331.0,20160304.0,6459.43,1363.0,2016-03-01,29 days,1
455529,9,B,201604,34,7,13,20160430.0,20160401.0,18522.56,4424.06,2016-04-01,31 days,1
455529,9,B,201605,7,4,4,20160524.0,20160504.0,4201.82,1193.9,2016-05-01,30 days,1
455529,9,B,201606,22,10,7,20160630.0,20160616.0,10821.46,2248.38,2016-06-01,31 days,1
455529,9,B,201607,16,5,7,20160731.0,20160705.0,9922.88,2182.26,2016-07-01,30 days,1
455529,9,B,201608,17,5,7,20160831.0,20160801.0,7614.29,1937.11,2016-08-01,31 days,1
455529,9,B,201609,5,4,3,20160923.0,20160915.0,686.09,188.36,2016-09-01,31 days,1
455529,9,B,201610,8,5,5,20161026.0,20161007.0,2636.99,599.1,2016-10-01,30 days,1
455529,9,B,201611,12,5,5,20161130.0,20161103.0,2075.86,499.91,2016-11-01,31 days,1
455529,9,B,201612,21,7,6,20161228.0,20161212.0,8821.72,1774.14,2016-12-01,30 days,1
455529,9,B,201701,2,2,1,20170120.0,20170120.0,1052.27,220.94,2017-01-01,31 days,1
455529,9,B,201702,11,6,5,20170221.0,20170201.0,3324.46,1231.1,2017-02-01,31 days,1
455529,9,B,201703,4,4,3,20170329.0,20170310.0,9221.44,1699.49,2017-03-01,28 days,1
455529,9,B,201704,7,2,4,20170426.0,20170410.0,4244.06,836.99,2017-04-01,31 days,1
455529,9,B,201705,17,5,5,20170524.0,20170503.0,3663.06,723.64,2017-05-01,30 days,1
455529,9,B,201706,25,8,7,20170629.0,20170606.0,5700.43,1147.36,2017-06-01,31 days,1
455529,9,B,201707,35,7,8,20170725.0,20170706.0,13052.61,3126.72,2017-07-01,30 days,1
455529,9,B,201708,14,4,5,20170817.0,20170801.0,1281.71,363.43,2017-08-01,31 days,1
455529,9,B,201709,17,5,7,20170922.0,20170908.0,3161.2,829.7,2017-09-01,31 days,1
455529,9,B,201710,4,4,4,20171017.0,20171003.0,2272.72,538.53,2017-10-01,30 days,1
455529,9,B,201711,2,2,1,20171107.0,20171107.0,509.76,124.05,2017-11-01,31 days,1
455529,9,B,201712,19,4,6,20171229.0,20171220.0,3042.85,628.57,2017-12-01,30 days,1
455529,9,B,201801,2,2,2,20180112.0,20180103.0,2348.84,861.32,2018-01-01,31 days,1
455529,9,B,201802,6,2,3,20180228.0,20180223.0,640.61,137.16,2018-02-01,31 days,1
455529,9,B,201803,3,1,2,20180312.0,20180309.0,776.4,182.35,2018-03-01,28 days,1
455529,9,B,201805,4,2,6,20180525.0,20180501.0,18816.81,2315.34,2018-05-01,61 days,1
455529,9,B,201806,4,3,3,20180628.0,20180618.0,2157.52,207.91,2018-06-01,31 days,1
455529,9,B,201807,25,5,5,20180727.0,20180713.0,11015.99,2487.75,2018-07-01,30 days,1
455529,9,B,201808,36,9,9,20180831.0,20180802.0,15995.17,2755.46,2018-08-01,31 days,1
455529,9,B,201809,9,6,5,20180920.0,20180905.0,3997.16,865.71,2018-09-01,31 days,1
455529,9,B,201810,9,4,4,20181024.0,20181012.0,3393.92,667.14,2018-10-01,30 days,1
455529,9,B,201811,3,2,2,20181130.0,20181105.0,441.09,85.2,2018-11-01,31 days,1
455529,9,B,201812,2,2,2,20181214.0,20181213.0,667.89,162.63,2018-12-01,30 days,1
455529,9,B,201901,6,3,3,20190123.0,20190110.0,2792.87,470.08,2019-01-01,31 days,1
455529,9,B,201902,12,4,3,20190226.0,20190206.0,2451.55,624.24,2019-02-01,31 days,1
455529,9,B,201903,5,5,4,20190326.0,20190307.0,1801.0,423.69,2019-03-01,28 days,1
455529,9,B,201904,7,5,4,20190423.0,20190410.0,2498.34,665.81,2019-04-01,31 days,1
455529,9,B,201905,15,7,4,20190524.0,20190515.0,4207.74,591.86,2019-05-01,30 days,1
455529,9,B,201906,4,2,2,20190630.0,20190613.0,1937.15,590.51,2019-06-01,31 days,1
455529,9,B,201907,14,7,6,20190717.0,20190709.0,6652.24,1438.72,2019-07-01,30 days,1
455529,9,B,201908,17,5,8,20190830.0,20190802.0,13461.8,3406.43,2019-08-01,31 days,1
455529,9,B,201909,21,7,8,20190923.0,20190904.0,5856.22,1683.51,2019-09-01,31 days,1
455529,9,B,201910,11,8,7,20191030.0,20191001.0,5195.92,1598.7,2019-10-01,30 days,1
455529,9,B,201911,2,2,1,20191113.0,20191113.0,1206.04,339.64,2019-11-01,31 days,1
