customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
787821,7,B,201601,16,5,6,20160126.0,20160107.0,3054.05,529.79,2016-01-01,,0
787821,7,B,201602,3,3,3,20160229.0,20160210.0,2255.61,575.42,2016-02-01,31 days,0
787821,7,B,201603,5,4,3,20160317.0,20160301.0,2019.77,1028.74,2016-03-01,29 days,0
787821,7,B,201604,5,1,2,20160427.0,20160421.0,2430.74,1198.5,2016-04-01,31 days,0
787821,7,B,201605,36,11,8,20160527.0,20160503.0,7976.33,2655.13,2016-05-01,30 days,0
787821,7,B,201606,5,3,4,20160627.0,20160602.0,3070.21,726.34,2016-06-01,31 days,0
787821,7,B,201607,2,2,2,20160720.0,20160706.0,821.24,287.27,2016-07-01,30 days,0
787821,7,B,201608,15,6,8,20160831.0,20160801.0,9090.33,2854.54,2016-08-01,31 days,0
787821,7,B,201609,0,0,0,,,0.0,-0.02,2016-09-01,31 days,0
787821,7,B,201610,3,3,1,20161013.0,20161013.0,217.63,81.36,2016-10-01,30 days,0
787821,7,B,201611,4,2,3,20161129.0,20161111.0,1260.6,573.49,2016-11-01,31 days,0
787821,7,B,201612,4,2,2,20161215.0,20161213.0,327.24,138.47,2016-12-01,30 days,0
787821,7,B,201701,11,4,5,20170126.0,20170106.0,3167.35,1438.92,2017-01-01,31 days,0
787821,7,B,201702,7,4,4,20170216.0,20170208.0,1112.18,374.92,2017-02-01,31 days,0
787821,7,B,201703,14,4,6,20170322.0,20170301.0,1994.27,620.59,2017-03-01,28 days,0
787821,7,B,201704,7,6,3,20170418.0,20170407.0,3767.84,1725.37,2017-04-01,31 days,0
787821,7,B,201705,10,2,3,20170524.0,20170512.0,2049.2,440.21,2017-05-01,30 days,0
787821,7,B,201706,23,14,8,20170629.0,20170605.0,20454.17,10159.83,2017-06-01,31 days,0
787821,7,B,201707,8,7,6,20170731.0,20170703.0,24289.76,3354.76,2017-07-01,30 days,0
787821,7,B,201708,6,4,3,20170825.0,20170801.0,1947.46,715.82,2017-08-01,31 days,0
787821,7,B,201709,15,5,4,20170925.0,20170907.0,4355.22,1742.99,2017-09-01,31 days,0
787821,7,B,201710,15,10,5,20171027.0,20171004.0,1250.6,325.4,2017-10-01,30 days,0
787821,7,B,201711,10,6,4,20171129.0,20171115.0,1888.65,830.74,2017-11-01,31 days,0
787821,7,B,201712,4,2,2,20171214.0,20171204.0,1112.41,527.77,2017-12-01,30 days,0
787821,7,B,201801,8,4,4,20180122.0,20180105.0,1930.12,826.85,2018-01-01,31 days,0
787821,7,B,201802,5,4,5,20180215.0,20180201.0,1522.25,405.5,2018-02-01,31 days,0
787821,7,B,201803,4,2,3,20180309.0,20180301.0,1228.88,311.97,2018-03-01,28 days,0
787821,7,B,201804,8,6,5,20180425.0,20180402.0,13702.97,6697.92,2018-04-01,31 days,0
787821,7,B,201805,12,4,4,20180525.0,20180515.0,3110.41,1458.35,2018-05-01,30 days,0
787821,7,B,201806,11,6,5,20180625.0,20180604.0,2437.41,671.31,2018-06-01,31 days,0
787821,7,B,201807,3,3,2,20180731.0,20180726.0,1479.48,818.74,2018-07-01,30 days,0
787821,7,B,201808,2,2,2,20180824.0,20180820.0,860.46,279.94,2018-08-01,31 days,0
787821,7,B,201809,4,4,3,20180924.0,20180904.0,810.26,193.11,2018-09-01,31 days,0
787821,7,B,201810,8,4,3,20181022.0,20181010.0,1852.36,796.47,2018-10-01,30 days,0
787821,7,B,201811,2,2,2,20181119.0,20181113.0,1149.26,345.91,2018-11-01,31 days,0
787821,7,B,201812,13,7,5,20181220.0,20181204.0,14488.22,7037.12,2018-12-01,30 days,0
787821,7,B,201901,19,7,6,20190129.0,20190102.0,8697.14,3573.6,2019-01-01,31 days,0
787821,7,B,201902,9,6,5,20190225.0,20190201.0,2000.88,557.47,2019-02-01,31 days,0
787821,7,B,201903,3,3,3,20190328.0,20190301.0,14103.87,7226.06,2019-03-01,28 days,0
787821,7,B,201904,9,8,6,20190425.0,20190411.0,13847.11,6811.29,2019-04-01,31 days,0
787821,7,B,201905,11,7,5,20190521.0,20190503.0,5022.67,1802.1,2019-05-01,30 days,0
787821,7,B,201906,12,6,4,20190627.0,20190606.0,4529.18,1351.12,2019-06-01,31 days,0
787821,7,B,201907,24,8,10,20190731.0,20190702.0,15672.49,6844.56,2019-07-01,30 days,0
787821,7,B,201908,32,9,10,20190830.0,20190801.0,11755.18,3788.92,2019-08-01,31 days,0
787821,7,B,201909,14,8,5,20190920.0,20190913.0,3033.36,807.66,2019-09-01,31 days,0
787821,7,B,201910,5,5,2,20191028.0,20191021.0,946.8,178.69,2019-10-01,30 days,0
787821,7,B,201911,7,4,3,20191127.0,20191104.0,4714.87,2349.28,2019-11-01,31 days,0
787821,7,B,201912,14,6,6,20191227.0,20191203.0,8017.8,2238.94,2019-12-01,30 days,0
