customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
661750,6,B,201601,4,4,2,20160127.0,20160107.0,5277.05,1463.72,2016-01-01,,1
661750,6,B,201602,2,2,1,20160201.0,20160201.0,1048.53,304.04,2016-02-01,31 days,1
661750,6,B,201603,8,4,4,20160322.0,20160310.0,5814.67,1669.85,2016-03-01,29 days,1
661750,6,B,201604,5,3,2,20160406.0,20160404.0,2398.95,653.75,2016-04-01,31 days,1
661750,6,B,201605,7,6,1,20160520.0,20160520.0,398.56,139.56,2016-05-01,30 days,1
661750,6,B,201606,3,3,1,20160614.0,20160614.0,99.31,45.57,2016-06-01,31 days,1
661750,6,B,201607,5,3,2,20160708.0,20160706.0,1136.89,421.85,2016-07-01,30 days,1
661750,6,B,201608,2,2,1,20160801.0,20160801.0,1373.99,385.99,2016-08-01,31 days,1
661750,6,B,201609,2,2,1,20160921.0,20160921.0,1032.19,296.4,2016-09-01,31 days,1
661750,6,B,201610,1,1,2,20161025.0,20161020.0,5384.6,1276.6,2016-10-01,30 days,1
661750,6,B,201611,5,4,2,20161123.0,20161118.0,4031.14,1026.31,2016-11-01,31 days,1
661750,6,B,201612,6,3,2,20161208.0,20161207.0,2934.29,756.96,2016-12-01,30 days,1
661750,6,B,201701,0,0,0,,,984.78,283.86,2017-01-01,31 days,1
661750,6,B,201703,6,5,3,20170324.0,20170301.0,3562.55,869.52,2017-03-01,59 days,1
661750,6,B,201705,1,1,1,20170518.0,20170518.0,49.73,18.2,2017-05-01,61 days,1
661750,6,B,201707,5,1,1,20170727.0,20170727.0,122.95,49.58,2017-07-01,61 days,1
661750,6,B,201708,7,3,2,20170822.0,20170802.0,1619.36,515.93,2017-08-01,31 days,1
661750,6,B,201709,7,4,2,20170919.0,20170915.0,1639.65,428.31,2017-09-01,31 days,1
661750,6,B,201711,3,1,1,20171103.0,20171103.0,122.57,52.52,2017-11-01,61 days,1
661750,6,B,201712,1,1,1,20171218.0,20171218.0,519.08,169.08,2017-12-01,30 days,1
661750,6,B,201802,1,1,1,20180213.0,20180213.0,3247.13,801.59,2018-02-01,62 days,1
661750,6,B,201803,1,1,1,20180327.0,20180327.0,1156.65,351.6,2018-03-01,28 days,1
661750,6,B,201809,1,1,1,20180905.0,20180905.0,77.68,38.32,2018-09-01,184 days,1
661750,6,B,201810,3,1,2,20181012.0,20181011.0,503.28,216.43,2018-10-01,30 days,1
661750,6,B,201812,4,3,1,20181220.0,20181220.0,129.69,58.78,2018-12-01,61 days,1
661750,6,B,201903,1,1,2,20190328.0,20190311.0,998.88,306.88,2019-03-01,90 days,1
661750,6,B,201907,0,0,0,,,458.89,121.54,2019-07-01,122 days,1
661750,6,B,201908,0,0,0,,,0.0,67.47,2019-08-01,31 days,1
