customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
980086,4,B,201601,98,40,20,20160129.0,20160104.0,554929.3,94424.13,2016-01-01,,0
980086,4,B,201602,121,50,21,20160229.0,20160201.0,685068.2,138699.2,2016-02-01,31 days,0
980086,4,B,201603,56,34,15,20160328.0,20160301.0,209272.4,39321.0,2016-03-01,29 days,0
980086,4,B,201604,56,26,16,20160429.0,20160407.0,407973.6,62528.92,2016-04-01,31 days,0
980086,4,B,201605,76,36,17,20160531.0,20160502.0,391513.0,71496.97,2016-05-01,30 days,0
980086,4,B,201606,58,32,17,20160629.0,20160601.0,562425.1,98271.79,2016-06-01,31 days,0
980086,4,B,201607,64,30,17,20160729.0,20160705.0,413101.9,71155.78,2016-07-01,30 days,0
980086,4,B,201608,85,40,20,20160831.0,20160804.0,671482.1,108797.4,2016-08-01,31 days,0
980086,4,B,201609,50,26,16,20160930.0,20160901.0,319844.1,47134.98,2016-09-01,31 days,0
980086,4,B,201610,91,36,19,20161031.0,20161004.0,545294.8,82041.49,2016-10-01,30 days,0
980086,4,B,201611,58,25,13,20161130.0,20161101.0,161333.7,29121.83,2016-11-01,31 days,0
980086,4,B,201612,83,33,20,20161231.0,20161201.0,620545.9,104734.8,2016-12-01,30 days,0
980086,4,B,201701,82,45,18,20170131.0,20170103.0,472053.7,80055.64,2017-01-01,31 days,0
980086,4,B,201702,101,43,19,20170228.0,20170201.0,460251.3,93477.4,2017-02-01,31 days,0
980086,4,B,201703,93,48,21,20170331.0,20170301.0,605529.5,91081.21,2017-03-01,28 days,0
980086,4,B,201704,128,57,20,20170428.0,20170403.0,455270.7,75618.57,2017-04-01,31 days,0
980086,4,B,201705,134,53,22,20170531.0,20170501.0,599835.3,107388.1,2017-05-01,30 days,0
980086,4,B,201706,175,61,21,20170630.0,20170601.0,710776.1,122377.7,2017-06-01,31 days,0
980086,4,B,201707,103,44,18,20170731.0,20170703.0,265154.4,46375.9,2017-07-01,30 days,0
980086,4,B,201708,87,44,20,20170831.0,20170802.0,737354.6,115138.4,2017-08-01,31 days,0
980086,4,B,201709,55,34,19,20170930.0,20170901.0,366446.9,69297.29,2017-09-01,31 days,0
980086,4,B,201710,158,59,22,20171031.0,20171002.0,673425.6,143141.4,2017-10-01,30 days,0
980086,4,B,201711,99,58,20,20171130.0,20171101.0,510005.4,105136.3,2017-11-01,31 days,0
980086,4,B,201712,161,64,19,20171229.0,20171201.0,664729.9,133351.7,2017-12-01,30 days,0
980086,4,B,201801,109,50,22,20180131.0,20180102.0,464443.3,101900.4,2018-01-01,31 days,0
980086,4,B,201802,128,57,20,20180228.0,20180201.0,567177.7,101236.8,2018-02-01,31 days,0
980086,4,B,201803,114,49,20,20180330.0,20180301.0,892634.9,158816.9,2018-03-01,28 days,0
980086,4,B,201804,101,49,21,20180430.0,20180402.0,581093.6,117491.3,2018-04-01,31 days,0
980086,4,B,201805,100,49,22,20180531.0,20180501.0,454057.0,80277.49,2018-05-01,30 days,0
980086,4,B,201806,138,53,20,20180629.0,20180601.0,616885.7,100400.5,2018-06-01,31 days,0
980086,4,B,201807,136,53,21,20180731.0,20180702.0,635913.8,107347.3,2018-07-01,30 days,0
980086,4,B,201808,146,61,23,20180831.0,20180801.0,913816.0,172399.5,2018-08-01,31 days,0
980086,4,B,201809,88,48,18,20180928.0,20180904.0,491088.2,94945.93,2018-09-01,31 days,0
980086,4,B,201810,89,48,20,20181031.0,20181001.0,389300.0,67613.29,2018-10-01,30 days,0
980086,4,B,201811,142,60,20,20181130.0,20181101.0,348176.5,74677.21,2018-11-01,31 days,0
980086,4,B,201812,109,52,19,20181231.0,20181203.0,409363.5,86233.7,2018-12-01,30 days,0
980086,4,B,201901,147,60,21,20190131.0,20190102.0,354186.0,73486.6,2019-01-01,31 days,0
980086,4,B,201902,109,57,20,20190228.0,20190201.0,480581.2,99526.71,2019-02-01,31 days,0
980086,4,B,201903,169,65,21,20190331.0,20190301.0,410173.7,84042.07,2019-03-01,28 days,0
980086,4,B,201904,134,57,21,20190430.0,20190401.0,560503.6,121585.8,2019-04-01,31 days,0
980086,4,B,201905,147,54,21,20190531.0,20190501.0,480113.3,107511.2,2019-05-01,30 days,0
980086,4,B,201906,183,63,21,20190630.0,20190603.0,441866.9,88379.36,2019-06-01,31 days,0
980086,4,B,201907,150,58,22,20190731.0,20190701.0,434050.5,75937.92,2019-07-01,30 days,0
980086,4,B,201908,192,66,20,20190829.0,20190801.0,409742.7,74826.34,2019-08-01,31 days,0
980086,4,B,201909,139,66,20,20190930.0,20190903.0,546114.4,109100.5,2019-09-01,31 days,0
980086,4,B,201910,187,74,23,20191031.0,20191001.0,1078184.0,209103.7,2019-10-01,30 days,0
980086,4,B,201911,146,55,18,20191130.0,20191101.0,324549.3,67970.19,2019-11-01,31 days,0
980086,4,B,201912,151,54,21,20191231.0,20191202.0,506984.4,94888.28,2019-12-01,30 days,0
