customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
916319,5,B,201601,28,16,10,20160129.0,20160104.0,11299.32,2159.29,2016-01-01,,0
916319,5,B,201602,46,19,15,20160229.0,20160201.0,19080.44,3947.56,2016-02-01,31 days,0
916319,5,B,201603,47,18,17,20160330.0,20160301.0,24380.78,4624.91,2016-03-01,29 days,0
916319,5,B,201604,47,17,15,20160429.0,20160401.0,20363.27,4416.47,2016-04-01,31 days,0
916319,5,B,201605,72,23,17,20160527.0,20160502.0,19350.63,4650.51,2016-05-01,30 days,0
916319,5,B,201606,70,23,18,20160630.0,20160601.0,11043.58,2848.1,2016-06-01,31 days,0
916319,5,B,201607,56,18,16,20160729.0,20160701.0,7063.57,1739.78,2016-07-01,30 days,0
916319,5,B,201608,68,18,19,20160831.0,20160802.0,10311.19,2564.64,2016-08-01,31 days,0
916319,5,B,201609,45,17,14,20160929.0,20160901.0,3150.08,953.44,2016-09-01,31 days,0
916319,5,B,201610,48,17,13,20161031.0,20161003.0,9017.65,2119.94,2016-10-01,30 days,0
916319,5,B,201611,70,19,18,20161130.0,20161101.0,7131.42,1684.26,2016-11-01,31 days,0
916319,5,B,201612,75,21,16,20161230.0,20161201.0,15234.76,4456.77,2016-12-01,30 days,0
916319,5,B,201701,56,19,13,20170130.0,20170103.0,2702.55,707.93,2017-01-01,31 days,0
916319,5,B,201702,66,22,14,20170228.0,20170201.0,3097.15,914.53,2017-02-01,31 days,0
916319,5,B,201703,34,16,10,20170330.0,20170308.0,1818.83,450.18,2017-03-01,28 days,0
916319,5,B,201704,29,11,9,20170428.0,20170405.0,2119.7,541.79,2017-04-01,31 days,0
916319,5,B,201705,60,16,15,20170531.0,20170501.0,6563.94,1549.58,2017-05-01,30 days,0
916319,5,B,201706,47,16,11,20170630.0,20170601.0,14598.34,2915.44,2017-06-01,31 days,0
916319,5,B,201707,84,21,19,20170731.0,20170703.0,11082.81,2873.45,2017-07-01,30 days,0
916319,5,B,201708,64,18,11,20170831.0,20170801.0,7935.9,1793.96,2017-08-01,31 days,0
916319,5,B,201709,49,20,13,20170928.0,20170905.0,6958.86,1761.08,2017-09-01,31 days,0
916319,5,B,201710,41,17,10,20171027.0,20171002.0,5240.63,1172.92,2017-10-01,30 days,0
916319,5,B,201711,45,15,10,20171129.0,20171101.0,6719.46,2112.73,2017-11-01,31 days,0
916319,5,B,201712,20,9,5,20171221.0,20171205.0,6082.48,1565.9,2017-12-01,30 days,0
916319,5,B,201801,49,13,18,20180131.0,20180102.0,7051.47,1977.04,2018-01-01,31 days,0
916319,5,B,201802,56,16,17,20180228.0,20180201.0,7507.76,1696.32,2018-02-01,31 days,0
916319,5,B,201803,47,13,14,20180326.0,20180301.0,2242.28,547.31,2018-03-01,28 days,0
916319,5,B,201804,59,14,11,20180426.0,20180404.0,2571.0,726.39,2018-04-01,31 days,0
916319,5,B,201805,26,8,9,20180530.0,20180501.0,2187.97,602.04,2018-05-01,30 days,0
916319,5,B,201806,27,11,6,20180622.0,20180604.0,2293.86,617.34,2018-06-01,31 days,0
916319,5,B,201807,34,14,11,20180731.0,20180703.0,4248.46,907.53,2018-07-01,30 days,0
916319,5,B,201808,33,14,10,20180830.0,20180801.0,2136.43,634.8,2018-08-01,31 days,0
916319,5,B,201809,19,12,8,20180928.0,20180905.0,4157.0,1120.95,2018-09-01,31 days,0
916319,5,B,201810,39,14,13,20181031.0,20181001.0,8101.78,2150.38,2018-10-01,30 days,0
916319,5,B,201811,58,18,15,20181130.0,20181101.0,7996.56,2162.2,2018-11-01,31 days,0
916319,5,B,201812,50,15,12,20181231.0,20181203.0,7174.52,1934.75,2018-12-01,30 days,0
916319,5,B,201901,42,13,10,20190131.0,20190103.0,2510.48,653.62,2019-01-01,31 days,0
916319,5,B,201902,31,10,10,20190228.0,20190201.0,5084.0,1207.19,2019-02-01,31 days,0
916319,5,B,201903,19,10,7,20190328.0,20190304.0,3151.43,749.01,2019-03-01,28 days,0
916319,5,B,201904,21,14,9,20190430.0,20190403.0,5408.49,1349.13,2019-04-01,31 days,0
916319,5,B,201905,40,12,10,20190531.0,20190502.0,5272.55,1409.48,2019-05-01,30 days,0
916319,5,B,201906,35,11,8,20190628.0,20190605.0,3607.6,1030.12,2019-06-01,31 days,0
916319,5,B,201907,38,13,11,20190729.0,20190702.0,3707.94,1082.62,2019-07-01,30 days,0
916319,5,B,201908,25,8,9,20190828.0,20190801.0,7025.92,1748.45,2019-08-01,31 days,0
916319,5,B,201909,6,3,4,20190920.0,20190904.0,1819.11,515.16,2019-09-01,31 days,0
916319,5,B,201910,37,11,12,20191030.0,20191002.0,3894.35,999.23,2019-10-01,30 days,0
916319,5,B,201911,32,15,12,20191126.0,20191101.0,3809.56,1048.05,2019-11-01,31 days,0
916319,5,B,201912,23,8,10,20191226.0,20191202.0,2181.85,441.63,2019-12-01,30 days,0
