customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
124243,1,A,201601,16,3,10,20160129.0,20160108.0,5068.03,1691.9,2016-01-01,,0
124243,1,A,201602,15,4,10,20160226.0,20160201.0,5759.51,1447.6,2016-02-01,31 days,0
124243,1,A,201603,14,5,11,20160330.0,20160302.0,6038.23,1644.55,2016-03-01,29 days,0
124243,1,A,201604,14,3,7,20160426.0,20160401.0,3209.24,742.65,2016-04-01,31 days,0
124243,1,A,201605,13,6,15,20160531.0,20160502.0,7229.87,1735.47,2016-05-01,30 days,0
124243,1,A,201606,9,2,8,20160628.0,20160607.0,7950.18,1678.05,2016-06-01,31 days,0
124243,1,A,201607,11,3,9,20160729.0,20160705.0,3796.11,786.48,2016-07-01,30 days,0
124243,1,A,201608,8,1,8,20160830.0,20160809.0,670.62,155.09,2016-08-01,31 days,0
124243,1,A,201609,10,3,10,20160930.0,20160901.0,5147.73,1282.35,2016-09-01,31 days,0
124243,1,A,201610,13,2,12,20161031.0,20161003.0,3035.57,688.65,2016-10-01,30 days,0
124243,1,A,201611,18,5,11,20161129.0,20161103.0,7039.67,1904.95,2016-11-01,31 days,0
124243,1,A,201612,15,5,13,20161230.0,20161201.0,8268.73,1906.1,2016-12-01,30 days,0
124243,1,A,201701,17,4,14,20170131.0,20170105.0,10097.52,2933.26,2017-01-01,31 days,0
124243,1,A,201702,21,6,13,20170228.0,20170201.0,6357.42,1526.39,2017-02-01,31 days,0
124243,1,A,201703,21,4,15,20170331.0,20170301.0,6240.6,1329.51,2017-03-01,28 days,0
124243,1,A,201704,10,2,12,20170427.0,20170403.0,5724.76,1251.85,2017-04-01,31 days,0
124243,1,A,201705,7,1,8,20170531.0,20170505.0,2401.65,586.04,2017-05-01,30 days,0
124243,1,A,201706,16,2,13,20170626.0,20170601.0,4557.3,1454.65,2017-06-01,31 days,0
124243,1,A,201707,8,1,7,20170727.0,20170705.0,2467.62,459.65,2017-07-01,30 days,0
124243,1,A,201708,18,3,8,20170830.0,20170809.0,9954.38,2597.36,2017-08-01,31 days,0
124243,1,A,201709,12,2,12,20170929.0,20170905.0,5854.94,1107.33,2017-09-01,31 days,0
124243,1,A,201710,16,5,11,20171031.0,20171003.0,8594.21,1891.12,2017-10-01,30 days,0
124243,1,A,201711,17,6,11,20171130.0,20171102.0,7494.7,679.61,2017-11-01,31 days,0
124243,1,A,201712,12,2,13,20171229.0,20171201.0,4832.71,1071.7,2017-12-01,30 days,0
124243,1,A,201801,13,3,10,20180131.0,20180105.0,4299.6,963.58,2018-01-01,31 days,0
124243,1,A,201802,21,7,12,20180228.0,20180201.0,6117.2,1186.17,2018-02-01,31 days,0
124243,1,A,201803,10,2,12,20180330.0,20180302.0,4896.28,1201.99,2018-03-01,28 days,0
124243,1,A,201804,15,5,10,20180430.0,20180402.0,2925.25,906.52,2018-04-01,31 days,0
124243,1,A,201805,18,4,15,20180531.0,20180501.0,6983.83,1715.54,2018-05-01,30 days,0
124243,1,A,201806,9,1,8,20180627.0,20180605.0,2915.82,570.31,2018-06-01,31 days,0
124243,1,A,201807,14,6,8,20180726.0,20180705.0,1846.69,424.31,2018-07-01,30 days,0
124243,1,A,201808,10,2,12,20180831.0,20180809.0,4201.29,804.36,2018-08-01,31 days,0
124243,1,A,201809,11,1,13,20180927.0,20180907.0,5810.08,1091.11,2018-09-01,31 days,0
124243,1,A,201810,9,1,10,20181031.0,20181002.0,3286.78,662.38,2018-10-01,30 days,0
124243,1,A,201811,19,7,14,20181130.0,20181105.0,6812.59,2368.76,2018-11-01,31 days,0
124243,1,A,201812,15,2,13,20181231.0,20181203.0,7413.6,1639.92,2018-12-01,30 days,0
124243,1,A,201901,14,3,13,20190131.0,20190102.0,9153.72,2153.61,2019-01-01,31 days,0
124243,1,A,201902,20,5,16,20190227.0,20190201.0,10795.11,2333.88,2019-02-01,31 days,0
124243,1,A,201903,17,4,14,20190327.0,20190301.0,12074.85,2268.17,2019-03-01,28 days,0
124243,1,A,201904,13,4,16,20190430.0,20190402.0,5037.91,1180.76,2019-04-01,31 days,0
124243,1,A,201905,13,5,9,20190524.0,20190503.0,9041.43,1846.18,2019-05-01,30 days,0
124243,1,A,201906,7,3,5,20190627.0,20190603.0,2338.17,470.84,2019-06-01,31 days,0
124243,1,A,201907,6,3,5,20190725.0,20190701.0,1974.39,437.18,2019-07-01,30 days,0
124243,1,A,201908,10,2,9,20190830.0,20190808.0,4644.04,921.87,2019-08-01,31 days,0
124243,1,A,201909,17,10,11,20190930.0,20190903.0,4808.29,1589.84,2019-09-01,31 days,0
124243,1,A,201910,15,4,9,20191029.0,20191003.0,5071.78,1615.64,2019-10-01,30 days,0
124243,1,A,201911,11,5,6,20191119.0,20191101.0,3698.46,1129.43,2019-11-01,31 days,0
124243,1,A,201912,8,2,8,20191223.0,20191205.0,2647.51,530.77,2019-12-01,30 days,0
