customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
686922,5,C,201603,3,2,2,20160322.0,20160301.0,435.35,104.21,2016-03-01,,1
686922,5,C,201604,4,4,2,20160422.0,20160411.0,77674.73,7989.77,2016-04-01,31 days,1
686922,5,C,201605,5,3,3,20160519.0,20160509.0,30186.42,3118.91,2016-05-01,30 days,1
686922,5,C,201606,2,2,3,20160622.0,20160613.0,260736.0,39021.43,2016-06-01,31 days,1
686922,5,C,201607,9,2,4,20160729.0,20160714.0,55997.31,5782.68,2016-07-01,30 days,1
686922,5,C,201608,2,2,2,20160810.0,20160801.0,14324.78,2405.51,2016-08-01,31 days,1
686922,5,C,201609,0,0,0,,,-7396.0,0.0,2016-09-01,31 days,1
686922,5,C,201610,2,2,2,20161025.0,20161013.0,6949.41,1414.96,2016-10-01,30 days,1
686922,5,C,201611,2,2,2,20161114.0,20161108.0,3147.05,682.74,2016-11-01,31 days,1
686922,5,C,201612,2,2,1,20161205.0,20161205.0,5387.86,1263.9,2016-12-01,30 days,1
686922,5,C,201701,1,1,1,20170130.0,20170130.0,22.46,8.07,2017-01-01,31 days,1
686922,5,C,201702,0,0,0,,,0.0,-0.01,2017-02-01,31 days,1
686922,5,C,201710,1,1,1,20171027.0,20171027.0,232.28,61.32,2017-10-01,242 days,1
686922,5,C,201711,0,0,0,,,0.0,0.0,2017-11-01,31 days,1
686922,5,C,201805,14,4,10,20180531.0,20180502.0,2498.8,665.42,2018-05-01,181 days,1
686922,5,C,201806,2,1,1,20180622.0,20180622.0,71.63,206.88,2018-06-01,31 days,1
686922,5,C,201807,0,0,0,,,0.0,0.0,2018-07-01,30 days,1
686922,5,C,201808,3,3,2,20180815.0,20180806.0,101.28,30.69,2018-08-01,31 days,1
686922,5,C,201809,1,1,1,20180930.0,20180930.0,550.0,145.0,2018-09-01,31 days,1
686922,5,C,201810,5,1,3,20181030.0,20181015.0,1483.2,318.1,2018-10-01,30 days,1
686922,5,C,201811,0,0,0,,,0.0,-0.01,2018-11-01,31 days,1
686922,5,C,201812,0,0,0,,,0.0,-0.1,2018-12-01,30 days,1
686922,5,C,201901,30,5,8,20190129.0,20190108.0,15180.81,2608.46,2019-01-01,31 days,1
686922,5,C,201902,7,5,4,20190228.0,20190205.0,1905.78,429.94,2019-02-01,31 days,1
686922,5,C,201903,6,2,5,20190322.0,20190301.0,3063.82,478.96,2019-03-01,28 days,1
686922,5,C,201904,23,5,7,20190429.0,20190401.0,4698.48,1112.75,2019-04-01,31 days,1
686922,5,C,201905,8,3,7,20190520.0,20190501.0,26524.81,5412.38,2019-05-01,30 days,1
686922,5,C,201906,1,1,1,20190605.0,20190605.0,148.25,939.71,2019-06-01,31 days,1
686922,5,C,201907,0,0,0,,,0.0,0.0,2019-07-01,30 days,1
