customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
92551,6,A,201601,6,6,8,20160128.0,20160104.0,2639.57,843.07,2016-01-01,,1
92551,6,A,201602,20,17,15,20160229.0,20160202.0,4173.56,1069.7,2016-02-01,31 days,1
92551,6,A,201603,16,8,11,20160324.0,20160301.0,3888.6,1086.44,2016-03-01,29 days,1
92551,6,A,201604,6,6,7,20160429.0,20160404.0,1654.15,516.64,2016-04-01,31 days,1
92551,6,A,201605,8,6,4,20160523.0,20160511.0,8083.11,1694.68,2016-05-01,30 days,1
92551,6,A,201606,4,4,5,20160628.0,20160606.0,2206.99,772.31,2016-06-01,31 days,1
92551,6,A,201607,4,4,3,20160728.0,20160715.0,3826.75,785.54,2016-07-01,30 days,1
92551,6,A,201608,3,3,3,20160831.0,20160801.0,274.87,58.9,2016-08-01,31 days,1
92551,6,A,201609,8,5,2,20160930.0,20160919.0,371.64,75.75,2016-09-01,31 days,1
92551,6,A,201610,3,3,3,20161019.0,20161003.0,483.37,235.99,2016-10-01,30 days,1
92551,6,A,201611,13,10,7,20161130.0,20161102.0,3693.45,838.68,2016-11-01,31 days,1
92551,6,A,201612,11,9,7,20161227.0,20161201.0,11070.8,2859.04,2016-12-01,30 days,1
92551,6,A,201701,16,11,12,20170131.0,20170103.0,15582.68,2255.69,2017-01-01,31 days,1
92551,6,A,201702,12,9,10,20170223.0,20170202.0,4796.81,1118.06,2017-02-01,31 days,1
92551,6,A,201703,15,14,11,20170330.0,20170301.0,29864.33,5125.37,2017-03-01,28 days,1
92551,6,A,201704,15,12,10,20170428.0,20170407.0,7372.33,1613.83,2017-04-01,31 days,1
92551,6,A,201705,30,20,13,20170531.0,20170502.0,6896.79,1764.36,2017-05-01,30 days,1
92551,6,A,201706,20,13,15,20170630.0,20170601.0,15265.22,2918.46,2017-06-01,31 days,1
92551,6,A,201707,20,14,10,20170731.0,20170705.0,3485.96,974.33,2017-07-01,30 days,1
92551,6,A,201708,10,10,10,20170831.0,20170802.0,12967.92,1808.86,2017-08-01,31 days,1
92551,6,A,201709,13,12,8,20170929.0,20170905.0,3407.01,697.08,2017-09-01,31 days,1
92551,6,A,201710,20,16,9,20171031.0,20171005.0,5480.41,1271.79,2017-10-01,30 days,1
92551,6,A,201711,11,10,10,20171128.0,20171101.0,4210.81,843.74,2017-11-01,31 days,1
92551,6,A,201712,10,8,10,20171228.0,20171205.0,6775.39,1444.65,2017-12-01,30 days,1
92551,6,A,201801,16,14,8,20180131.0,20180102.0,4297.76,959.73,2018-01-01,31 days,1
92551,6,A,201802,20,17,14,20180227.0,20180202.0,7257.84,1561.6,2018-02-01,31 days,1
92551,6,A,201803,43,25,14,20180329.0,20180301.0,7560.74,1715.99,2018-03-01,28 days,1
92551,6,A,201804,16,11,10,20180427.0,20180402.0,4658.8,872.06,2018-04-01,31 days,1
92551,6,A,201805,13,11,7,20180529.0,20180503.0,7315.3,1828.34,2018-05-01,30 days,1
92551,6,A,201806,2,2,2,20180608.0,20180604.0,1319.44,222.26,2018-06-01,31 days,1
92551,6,A,201807,4,3,4,20180727.0,20180710.0,853.43,190.87,2018-07-01,30 days,1
92551,6,A,201808,15,13,9,20180821.0,20180802.0,5054.93,1035.0,2018-08-01,31 days,1
92551,6,A,201809,1,1,1,20180926.0,20180926.0,279.25,99.95,2018-09-01,31 days,1
92551,6,A,201810,4,2,3,20181022.0,20181017.0,1453.7,405.7,2018-10-01,30 days,1
92551,6,A,201811,5,4,5,20181129.0,20181102.0,4791.14,1567.31,2018-11-01,31 days,1
92551,6,A,201812,2,2,2,20181228.0,20181213.0,130.17,29.65,2018-12-01,30 days,1
92551,6,A,201901,1,1,1,20190116.0,20190116.0,240.6,100.6,2019-01-01,31 days,1
92551,6,A,201902,1,1,1,20190212.0,20190212.0,1106.4,163.2,2019-02-01,31 days,1
92551,6,A,201903,3,3,3,20190328.0,20190308.0,2037.74,228.25,2019-03-01,28 days,1
