customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
608587,5,A,201602,2,2,2,20160218.0,20160205.0,2616.55,417.85,2016-02-01,,1
608587,5,A,201603,8,2,2,20160322.0,20160321.0,2989.59,768.61,2016-03-01,29 days,1
608587,5,A,201604,5,2,3,20160420.0,20160401.0,1131.2,215.92,2016-04-01,31 days,1
608587,5,A,201606,7,2,2,20160609.0,20160608.0,3362.2,687.3,2016-06-01,61 days,1
608587,5,A,201607,5,2,3,20160718.0,20160701.0,2343.57,543.98,2016-07-01,30 days,1
608587,5,A,201608,7,2,2,20160826.0,20160825.0,2869.03,691.39,2016-08-01,31 days,1
608587,5,A,201609,5,3,3,20160916.0,20160913.0,1296.29,430.61,2016-09-01,31 days,1
608587,5,A,201612,11,3,5,20161213.0,20161201.0,3724.19,831.17,2016-12-01,91 days,1
608587,5,A,201701,3,2,2,20170112.0,20170111.0,1043.49,324.76,2017-01-01,31 days,1
608587,5,A,201703,8,3,7,20170329.0,20170301.0,5491.04,1617.57,2017-03-01,59 days,1
608587,5,A,201704,3,2,2,20170411.0,20170407.0,250.44,-27.77,2017-04-01,31 days,1
608587,5,A,201705,7,1,1,20170530.0,20170530.0,3023.68,597.35,2017-05-01,30 days,1
608587,5,A,201706,2,1,2,20170627.0,20170626.0,198.72,60.6,2017-06-01,31 days,1
608587,5,A,201707,3,3,3,20170728.0,20170703.0,3534.46,692.64,2017-07-01,30 days,1
608587,5,A,201709,9,2,2,20170913.0,20170912.0,1999.43,683.59,2017-09-01,62 days,1
608587,5,A,201710,8,2,1,20171027.0,20171027.0,4086.45,1068.74,2017-10-01,30 days,1
608587,5,A,201712,2,1,1,20171228.0,20171228.0,1397.21,428.32,2017-12-01,61 days,1
608587,5,A,201801,11,3,1,20180130.0,20180130.0,3994.75,944.92,2018-01-01,31 days,1
608587,5,A,201803,10,6,4,20180320.0,20180305.0,2889.98,637.98,2018-03-01,59 days,1
608587,5,A,201804,6,2,2,20180418.0,20180412.0,2529.95,691.3,2018-04-01,31 days,1
608587,5,A,201805,5,2,1,20180502.0,20180502.0,2810.6,519.02,2018-05-01,30 days,1
608587,5,A,201806,10,2,2,20180614.0,20180613.0,4065.55,831.04,2018-06-01,31 days,1
608587,5,A,201807,7,2,3,20180725.0,20180719.0,1768.21,588.03,2018-07-01,30 days,1
608587,5,A,201808,0,0,0,,,-345.79,-101.1,2018-08-01,31 days,1
608587,5,A,201903,1,1,3,20190315.0,20190313.0,541.44,278.64,2019-03-01,212 days,1
