customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
24508,8,B,201601,4,3,2,20160122.0,20160112.0,4369.9,1052.6,2016-01-01,,1
24508,8,B,201602,3,2,1,20160218.0,20160218.0,88.66,32.74,2016-02-01,31 days,1
24508,8,B,201603,24,11,7,20160328.0,20160301.0,5232.07,1613.92,2016-03-01,29 days,1
24508,8,B,201604,5,4,2,20160422.0,20160406.0,1461.67,536.97,2016-04-01,31 days,1
24508,8,B,201605,2,2,1,20160519.0,20160519.0,69.03,28.11,2016-05-01,30 days,1
24508,8,B,201606,8,5,2,20160623.0,20160603.0,4178.0,995.19,2016-06-01,31 days,1
24508,8,B,201608,2,1,1,20160803.0,20160803.0,269.3,76.02,2016-08-01,61 days,1
24508,8,B,201702,2,1,1,20170221.0,20170221.0,342.64,101.8,2017-02-01,184 days,1
24508,8,B,201703,4,3,1,20170331.0,20170331.0,594.04,216.59,2017-03-01,28 days,1
24508,8,B,201704,5,3,3,20170421.0,20170410.0,1503.41,546.85,2017-04-01,31 days,1
24508,8,B,201705,2,1,1,20170530.0,20170530.0,323.52,96.12,2017-05-01,30 days,1
24508,8,B,201707,2,1,1,20170728.0,20170728.0,1586.17,520.04,2017-07-01,61 days,1
24508,8,B,201708,1,1,1,20170801.0,20170801.0,404.45,125.37,2017-08-01,31 days,1
24508,8,B,201712,1,1,1,20171219.0,20171219.0,1960.74,356.29,2017-12-01,122 days,1
24508,8,B,201809,0,0,0,,,1963.72,523.66,2018-09-01,274 days,1
