customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
52645,8,B,201601,2,2,2,20160121.0,20160106.0,415.04,193.73,2016-01-01,,1
52645,8,B,201602,20,8,4,20160229.0,20160223.0,8578.5,2545.53,2016-02-01,31 days,1
52645,8,B,201603,2,2,1,20160303.0,20160303.0,2763.72,771.89,2016-03-01,29 days,1
52645,8,B,201604,1,1,1,20160405.0,20160405.0,622.5,182.1,2016-04-01,31 days,1
52645,8,B,201605,0,0,0,,,0.0,213.68,2016-05-01,30 days,1
52645,8,B,201606,0,0,0,,,0.0,44.24,2016-06-01,31 days,1
52645,8,B,201608,15,5,6,20160826.0,20160810.0,34704.0,12541.78,2016-08-01,61 days,1
52645,8,B,201609,3,2,2,20160929.0,20160901.0,2002.45,771.57,2016-09-01,31 days,1
52645,8,B,201610,1,1,2,20161026.0,20161017.0,41463.28,19710.28,2016-10-01,30 days,1
52645,8,B,201611,20,7,3,20161128.0,20161117.0,1730.48,613.8,2016-11-01,31 days,1
52645,8,B,201612,9,2,2,20161229.0,20161228.0,11184.59,4620.09,2016-12-01,30 days,1
52645,8,B,201701,13,6,3,20170119.0,20170109.0,8742.19,3761.77,2017-01-01,31 days,1
52645,8,B,201702,12,4,5,20170227.0,20170203.0,3826.83,1328.7,2017-02-01,31 days,1
52645,8,B,201703,7,3,4,20170329.0,20170316.0,3553.89,1701.22,2017-03-01,28 days,1
52645,8,B,201704,5,3,3,20170420.0,20170407.0,1814.46,375.77,2017-04-01,31 days,1
52645,8,B,201705,12,8,4,20170518.0,20170502.0,2242.42,1019.0,2017-05-01,30 days,1
52645,8,B,201706,1,1,1,20170608.0,20170608.0,4746.6,2296.6,2017-06-01,31 days,1
52645,8,B,201707,16,3,5,20170725.0,20170705.0,4162.79,1225.12,2017-07-01,30 days,1
52645,8,B,201708,9,3,2,20170825.0,20170824.0,1141.67,311.66,2017-08-01,31 days,1
52645,8,B,201709,21,6,8,20170930.0,20170901.0,15928.75,6104.31,2017-09-01,31 days,1
52645,8,B,201710,3,3,3,20171027.0,20171010.0,8179.22,3605.45,2017-10-01,30 days,1
52645,8,B,201711,3,2,1,20171113.0,20171113.0,44.68,25.48,2017-11-01,31 days,1
52645,8,B,201712,9,5,4,20171214.0,20171205.0,3675.59,1372.04,2017-12-01,30 days,1
52645,8,B,201801,4,2,3,20180125.0,20180122.0,686.93,138.12,2018-01-01,31 days,1
52645,8,B,201802,15,5,7,20180222.0,20180201.0,12193.94,4890.33,2018-02-01,31 days,1
52645,8,B,201803,2,1,1,20180330.0,20180330.0,67.18,22.05,2018-03-01,28 days,1
52645,8,B,201804,5,2,1,20180404.0,20180404.0,77.03,29.29,2018-04-01,31 days,1
52645,8,B,201805,0,0,0,,,3023.95,1299.89,2018-05-01,30 days,1
52645,8,B,201806,2,1,1,20180619.0,20180619.0,59.52,19.33,2018-06-01,31 days,1
52645,8,B,201807,1,1,1,20180713.0,20180713.0,959.26,469.26,2018-07-01,30 days,1
52645,8,B,201808,8,6,7,20180824.0,20180803.0,9293.51,3039.3,2018-08-01,31 days,1
52645,8,B,201812,4,3,2,20181219.0,20181213.0,3991.23,883.66,2018-12-01,122 days,1
52645,8,B,201902,5,3,1,20190213.0,20190213.0,375.76,1267.95,2019-02-01,62 days,1
52645,8,B,201903,5,2,1,20190313.0,20190313.0,270.32,99.7,2019-03-01,28 days,1
52645,8,B,201904,25,13,7,20190430.0,20190405.0,4768.41,1535.32,2019-04-01,31 days,1
52645,8,B,201905,15,12,5,20190523.0,20190503.0,8562.22,3727.62,2019-05-01,30 days,1
52645,8,B,201906,30,14,9,20190627.0,20190605.0,56172.2,32692.14,2019-06-01,31 days,1
52645,8,B,201907,5,3,4,20190723.0,20190708.0,958.41,433.18,2019-07-01,30 days,1
52645,8,B,201908,6,4,3,20190821.0,20190801.0,6317.13,2813.13,2019-08-01,31 days,1
52645,8,B,201909,5,2,2,20190918.0,20190917.0,539.41,171.03,2019-09-01,31 days,1
52645,8,B,201910,3,1,1,20191015.0,20191015.0,90.63,39.66,2019-10-01,30 days,1
52645,8,B,201911,10,5,4,20191126.0,20191105.0,4082.7,1763.59,2019-11-01,31 days,1
