customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
24638,7,A,201601,153,27,13,20160129.0,20160104.0,8661.45,2089.91,2016-01-01,,0
24638,7,A,201602,127,22,15,20160225.0,20160201.0,6610.0,1628.46,2016-02-01,31 days,0
24638,7,A,201603,150,26,19,20160331.0,20160301.0,9007.25,2402.15,2016-03-01,29 days,0
24638,7,A,201604,80,18,14,20160428.0,20160401.0,3482.45,901.16,2016-04-01,31 days,0
24638,7,A,201605,154,23,15,20160531.0,20160504.0,6618.04,1728.12,2016-05-01,30 days,0
24638,7,A,201606,182,25,20,20160630.0,20160601.0,16714.23,3713.83,2016-06-01,31 days,0
24638,7,A,201607,223,23,19,20160729.0,20160701.0,17792.84,3972.66,2016-07-01,30 days,0
24638,7,A,201608,213,28,21,20160831.0,20160801.0,20140.57,3881.1,2016-08-01,31 days,0
24638,7,A,201609,216,24,20,20160930.0,20160901.0,13050.79,3222.11,2016-09-01,31 days,0
24638,7,A,201610,283,31,19,20161031.0,20161003.0,17737.08,4198.47,2016-10-01,30 days,0
24638,7,A,201611,197,29,20,20161130.0,20161101.0,17845.63,4077.01,2016-11-01,31 days,0
24638,7,A,201612,207,28,19,20161230.0,20161201.0,14721.22,3388.58,2016-12-01,30 days,0
24638,7,A,201701,180,25,19,20170131.0,20170103.0,61084.96,10648.07,2017-01-01,31 days,0
24638,7,A,201702,190,27,19,20170228.0,20170201.0,18001.02,3566.31,2017-02-01,31 days,0
24638,7,A,201703,173,24,21,20170331.0,20170301.0,22358.06,5057.97,2017-03-01,28 days,0
24638,7,A,201704,162,23,18,20170428.0,20170403.0,16713.45,3497.13,2017-04-01,31 days,0
24638,7,A,201705,182,29,22,20170531.0,20170501.0,24550.36,5119.59,2017-05-01,30 days,0
24638,7,A,201706,237,29,21,20170630.0,20170601.0,14775.06,3798.43,2017-06-01,31 days,0
24638,7,A,201707,180,31,20,20170731.0,20170703.0,16847.84,3832.55,2017-07-01,30 days,0
24638,7,A,201708,233,30,23,20170831.0,20170801.0,16222.41,3945.51,2017-08-01,31 days,0
24638,7,A,201709,202,30,20,20170929.0,20170901.0,16421.22,3881.52,2017-09-01,31 days,0
24638,7,A,201710,216,31,20,20171031.0,20171002.0,14950.69,3325.07,2017-10-01,30 days,0
24638,7,A,201711,214,25,19,20171130.0,20171101.0,22267.44,4989.62,2017-11-01,31 days,0
24638,7,A,201712,215,28,19,20171228.0,20171201.0,20565.9,4420.54,2017-12-01,30 days,0
24638,7,A,201801,248,28,21,20180131.0,20180102.0,31398.3,5910.77,2018-01-01,31 days,0
24638,7,A,201802,226,24,19,20180228.0,20180201.0,19463.84,4147.56,2018-02-01,31 days,0
24638,7,A,201803,251,28,20,20180329.0,20180301.0,26505.34,6147.86,2018-03-01,28 days,0
24638,7,A,201804,257,34,21,20180430.0,20180402.0,22023.18,4890.82,2018-04-01,31 days,0
24638,7,A,201805,245,27,21,20180531.0,20180501.0,23390.91,4676.11,2018-05-01,30 days,0
24638,7,A,201806,195,29,19,20180629.0,20180601.0,19484.11,4071.82,2018-06-01,31 days,0
24638,7,A,201807,190,24,19,20180731.0,20180702.0,19271.71,3937.11,2018-07-01,30 days,0
24638,7,A,201808,148,23,17,20180831.0,20180801.0,12450.53,2686.18,2018-08-01,31 days,0
24638,7,A,201809,112,23,16,20180928.0,20180905.0,10396.92,2381.12,2018-09-01,31 days,0
24638,7,A,201810,201,24,22,20181031.0,20181001.0,18249.64,3560.95,2018-10-01,30 days,0
24638,7,A,201811,151,23,18,20181130.0,20181101.0,11559.53,2819.23,2018-11-01,31 days,0
24638,7,A,201812,204,25,18,20181228.0,20181203.0,15957.45,3550.03,2018-12-01,30 days,0
24638,7,A,201901,250,29,21,20190131.0,20190102.0,21923.83,4962.23,2019-01-01,31 days,0
24638,7,A,201902,141,31,18,20190228.0,20190201.0,9220.43,2211.21,2019-02-01,31 days,0
24638,7,A,201903,137,23,18,20190329.0,20190304.0,12183.18,2992.36,2019-03-01,28 days,0
24638,7,A,201904,206,33,20,20190430.0,20190401.0,19002.01,4800.81,2019-04-01,31 days,0
24638,7,A,201905,180,26,19,20190531.0,20190501.0,12860.3,3329.92,2019-05-01,30 days,0
24638,7,A,201906,199,28,20,20190628.0,20190603.0,39275.22,7412.45,2019-06-01,31 days,0
24638,7,A,201907,136,26,20,20190731.0,20190702.0,9398.5,2282.13,2019-07-01,30 days,0
24638,7,A,201908,214,26,21,20190830.0,20190801.0,19644.82,4615.03,2019-08-01,31 days,0
24638,7,A,201909,257,28,19,20190930.0,20190903.0,25421.7,5796.46,2019-09-01,31 days,0
24638,7,A,201910,322,29,23,20191031.0,20191001.0,37068.84,9480.55,2019-10-01,30 days,0
24638,7,A,201911,275,33,19,20191127.0,20191101.0,38478.07,8089.38,2019-11-01,31 days,0
24638,7,A,201912,256,31,19,20191230.0,20191202.0,38995.79,7623.99,2019-12-01,30 days,0
