customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
513919,5,B,201601,1,1,1,20160121.0,20160121.0,206.04,89.94,2016-01-01,,1
513919,5,B,201602,3,2,1,20160202.0,20160202.0,256.23,106.79,2016-02-01,31 days,1
513919,5,B,201605,1,1,1,20160525.0,20160525.0,36.9,6.82,2016-05-01,90 days,1
513919,5,B,201607,3,3,2,20160726.0,20160721.0,749.8,233.79,2016-07-01,61 days,1
513919,5,B,201608,3,3,2,20160817.0,20160810.0,388.71,82.05,2016-08-01,31 days,1
513919,5,B,201609,5,4,2,20160921.0,20160920.0,270.99,81.77,2016-09-01,31 days,1
513919,5,B,201610,5,4,1,20161004.0,20161004.0,577.8,97.33,2016-10-01,30 days,1
513919,5,B,201702,5,2,1,20170220.0,20170220.0,1704.01,303.45,2017-02-01,123 days,1
513919,5,B,201703,2,2,1,20170317.0,20170317.0,18.58,7.29,2017-03-01,28 days,1
513919,5,B,201704,2,1,1,20170417.0,20170417.0,17.32,6.95,2017-04-01,31 days,1
513919,5,B,201705,3,1,2,20170516.0,20170501.0,2214.57,776.47,2017-05-01,30 days,1
513919,5,B,201706,0,0,0,,,0.0,333.48,2017-06-01,31 days,1
513919,5,B,201709,4,1,1,20170901.0,20170901.0,326.27,72.22,2017-09-01,92 days,1
513919,5,B,201710,11,5,3,20171024.0,20171006.0,2357.29,-173.0,2017-10-01,30 days,1
513919,5,B,201711,17,3,4,20171130.0,20171101.0,5955.6,701.98,2017-11-01,31 days,1
513919,5,B,201712,11,3,4,20171228.0,20171206.0,14585.8,813.95,2017-12-01,30 days,1
513919,5,B,201802,1,1,1,20180205.0,20180205.0,-1455.59,204.55,2018-02-01,62 days,1
513919,5,B,201803,1,1,2,20180326.0,20180306.0,13100.0,2619.64,2018-03-01,28 days,1
513919,5,B,201804,1,1,1,20180405.0,20180405.0,-70.8,-6.41,2018-04-01,31 days,1
513919,5,B,201805,1,1,1,20180504.0,20180504.0,0.0,0.0,2018-05-01,30 days,1
513919,5,B,201806,3,3,2,20180622.0,20180613.0,-5680.38,195.42,2018-06-01,31 days,1
513919,5,B,201807,7,5,5,20180720.0,20180710.0,2073.64,964.26,2018-07-01,30 days,1
513919,5,B,201808,8,3,2,20180831.0,20180822.0,3605.2,435.21,2018-08-01,31 days,1
513919,5,B,201809,0,0,0,,,0.0,-123.12,2018-09-01,31 days,1
513919,5,B,201810,0,0,0,,,0.0,-33.3,2018-10-01,30 days,1
513919,5,B,201901,5,1,1,20190104.0,20190104.0,2225.0,385.0,2019-01-01,92 days,1
513919,5,B,201902,0,0,0,,,0.0,-0.04,2019-02-01,31 days,1
513919,5,B,201903,1,1,1,20190305.0,20190305.0,68.94,22.4,2019-03-01,28 days,1
513919,5,B,201904,1,1,2,20190425.0,20190403.0,6778.0,-187.73,2019-04-01,31 days,1
513919,5,B,201905,33,9,4,20190531.0,20190509.0,14851.77,3979.49,2019-05-01,30 days,1
513919,5,B,201906,39,9,8,20190626.0,20190603.0,4656.27,1302.66,2019-06-01,31 days,1
513919,5,B,201907,8,4,2,20190731.0,20190717.0,3096.62,348.84,2019-07-01,30 days,1
513919,5,B,201908,1,1,1,20190802.0,20190802.0,195.74,67.82,2019-08-01,31 days,1
513919,5,B,201909,1,1,1,20190913.0,20190913.0,873.56,341.87,2019-09-01,31 days,1
513919,5,B,201910,1,1,1,20191002.0,20191002.0,95.0,20.95,2019-10-01,30 days,1
513919,5,B,201911,0,0,0,,,-297.63,-194.68,2019-11-01,31 days,1
