customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
485405,6,B,201601,137,27,14,20160129.0,20160105.0,37368.09,5431.54,2016-01-01,,0
485405,6,B,201602,92,25,11,20160226.0,20160202.0,60925.09,7564.54,2016-02-01,31 days,0
485405,6,B,201603,75,26,15,20160331.0,20160302.0,17343.41,4373.65,2016-03-01,29 days,0
485405,6,B,201604,18,6,7,20160422.0,20160406.0,4639.11,262.76,2016-04-01,31 days,0
485405,6,B,201605,0,0,0,,,0.0,0.0,2016-05-01,30 days,0
485405,6,B,201606,17,6,6,20160617.0,20160601.0,2070.97,543.89,2016-06-01,31 days,0
485405,6,B,201607,71,16,10,20160729.0,20160706.0,4872.49,881.36,2016-07-01,30 days,0
485405,6,B,201608,75,21,9,20160831.0,20160804.0,7972.05,2151.46,2016-08-01,31 days,0
485405,6,B,201609,29,12,7,20160927.0,20160902.0,8929.85,1826.44,2016-09-01,31 days,0
485405,6,B,201610,22,8,6,20161027.0,20161010.0,5770.81,1397.17,2016-10-01,30 days,0
485405,6,B,201611,18,10,7,20161123.0,20161104.0,12743.74,2309.08,2016-11-01,31 days,0
485405,6,B,201612,26,11,6,20161230.0,20161202.0,7726.8,1315.03,2016-12-01,30 days,0
485405,6,B,201701,17,5,4,20170117.0,20170106.0,7210.54,1358.03,2017-01-01,31 days,0
485405,6,B,201702,0,0,0,,,0.0,15.4,2017-02-01,31 days,0
485405,6,B,201703,39,9,2,20170322.0,20170321.0,2512.06,577.2,2017-03-01,28 days,0
485405,6,B,201704,4,1,1,20170419.0,20170419.0,1064.93,126.46,2017-04-01,31 days,0
485405,6,B,201705,1,1,2,20170523.0,20170503.0,12694.0,1884.24,2017-05-01,30 days,0
485405,6,B,201706,1,1,1,20170601.0,20170601.0,1174.0,195.34,2017-06-01,31 days,0
485405,6,B,201707,7,3,2,20170731.0,20170726.0,954.75,203.8,2017-07-01,30 days,0
485405,6,B,201708,52,12,11,20170831.0,20170801.0,31205.95,4546.0,2017-08-01,31 days,0
485405,6,B,201709,14,4,3,20170921.0,20170906.0,2964.24,550.54,2017-09-01,31 days,0
485405,6,B,201710,2,1,1,20171025.0,20171025.0,909.63,48.18,2017-10-01,30 days,0
485405,6,B,201903,3,3,1,20190307.0,20190307.0,290.8,59.25,2019-03-01,516 days,0
485405,6,B,201907,1,1,1,20190724.0,20190724.0,2220.0,222.95,2019-07-01,122 days,0
485405,6,B,201908,1,1,2,20190820.0,20190819.0,18137.78,1824.83,2019-08-01,31 days,0
485405,6,B,201910,1,1,2,20191029.0,20191017.0,35556.0,4792.86,2019-10-01,61 days,0
485405,6,B,201911,12,4,7,20191126.0,20191101.0,50912.9,6674.92,2019-11-01,31 days,0
485405,6,B,201912,0,0,0,,,0.0,0.0,2019-12-01,30 days,0
