customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
269248,3,B,201601,68,15,10,20160129.0,20160106.0,12889.7,2967.23,2016-01-01,,0
269248,3,B,201602,28,12,14,20160229.0,20160201.0,15236.23,4594.79,2016-02-01,31 days,0
269248,3,B,201603,41,18,12,20160331.0,20160308.0,2064.2,1209.68,2016-03-01,29 days,0
269248,3,B,201604,66,28,16,20160429.0,20160404.0,35145.51,7629.6,2016-04-01,31 days,0
269248,3,B,201605,88,23,13,20160531.0,20160505.0,13785.33,4627.38,2016-05-01,30 days,0
269248,3,B,201606,178,33,22,20160630.0,20160601.0,205756.5,26891.1,2016-06-01,31 days,0
269248,3,B,201607,195,33,19,20160729.0,20160701.0,416496.8,44258.84,2016-07-01,30 days,0
269248,3,B,201608,235,36,23,20160831.0,20160801.0,83070.63,16286.24,2016-08-01,31 days,0
269248,3,B,201609,157,31,19,20160930.0,20160901.0,59173.48,15312.26,2016-09-01,31 days,0
269248,3,B,201610,274,44,19,20161031.0,20161003.0,319103.6,38576.95,2016-10-01,30 days,0
269248,3,B,201611,172,35,19,20161130.0,20161101.0,179918.5,18888.11,2016-11-01,31 days,0
269248,3,B,201612,128,27,19,20161230.0,20161201.0,21337.78,5636.1,2016-12-01,30 days,0
269248,3,B,201701,179,41,21,20170131.0,20170103.0,38701.91,9642.3,2017-01-01,31 days,0
269248,3,B,201702,89,19,18,20170228.0,20170203.0,8497.39,2496.0,2017-02-01,31 days,0
269248,3,B,201703,107,29,17,20170331.0,20170302.0,20036.23,4081.21,2017-03-01,28 days,0
269248,3,B,201704,118,28,19,20170428.0,20170403.0,85636.61,10904.41,2017-04-01,31 days,0
269248,3,B,201705,82,23,21,20170531.0,20170501.0,36203.08,3413.49,2017-05-01,30 days,0
269248,3,B,201706,177,28,21,20170630.0,20170601.0,52114.78,10526.8,2017-06-01,31 days,0
269248,3,B,201707,206,30,17,20170731.0,20170703.0,92362.43,15325.17,2017-07-01,30 days,0
269248,3,B,201708,28,17,11,20170829.0,20170801.0,2271.12,1530.43,2017-08-01,31 days,0
269248,3,B,201709,42,19,16,20170929.0,20170901.0,4767.19,1539.7,2017-09-01,31 days,0
269248,3,B,201710,37,19,9,20171031.0,20171004.0,6298.05,1932.23,2017-10-01,30 days,0
269248,3,B,201711,23,10,12,20171129.0,20171102.0,2169.79,-2593.35,2017-11-01,31 days,0
269248,3,B,201712,50,16,8,20171229.0,20171208.0,4329.96,-154.11,2017-12-01,30 days,0
269248,3,B,201801,47,17,15,20180130.0,20180102.0,10964.41,1738.24,2018-01-01,31 days,0
269248,3,B,201802,58,18,11,20180228.0,20180212.0,16483.51,2934.23,2018-02-01,31 days,0
269248,3,B,201803,41,17,10,20180328.0,20180301.0,4964.7,1422.55,2018-03-01,28 days,0
269248,3,B,201804,62,21,14,20180430.0,20180404.0,10090.52,-149.43,2018-04-01,31 days,0
269248,3,B,201805,25,9,5,20180525.0,20180501.0,858.61,1154.05,2018-05-01,30 days,0
269248,3,B,201806,30,8,3,20180620.0,20180606.0,-7811.96,-6446.14,2018-06-01,31 days,0
269248,3,B,201807,1,1,2,20180731.0,20180725.0,13090.49,7990.97,2018-07-01,30 days,0
269248,3,B,201808,22,4,5,20180831.0,20180808.0,7820.82,929.53,2018-08-01,31 days,0
269248,3,B,201809,15,6,7,20180927.0,20180907.0,5227.25,628.92,2018-09-01,31 days,0
269248,3,B,201810,15,4,3,20181015.0,20181004.0,4270.73,410.37,2018-10-01,30 days,0
269248,3,B,201811,47,10,5,20181130.0,20181115.0,33691.07,3938.41,2018-11-01,31 days,0
269248,3,B,201812,7,5,3,20181217.0,20181205.0,1648.68,794.35,2018-12-01,30 days,0
269248,3,B,201901,6,4,3,20190123.0,20190108.0,2135.63,-61.38,2019-01-01,31 days,0
269248,3,B,201902,66,14,9,20190228.0,20190207.0,44113.35,9607.08,2019-02-01,31 days,0
269248,3,B,201903,7,6,5,20190329.0,20190304.0,18953.88,2639.62,2019-03-01,28 days,0
269248,3,B,201904,21,9,7,20190424.0,20190402.0,17622.32,4283.36,2019-04-01,31 days,0
269248,3,B,201905,76,18,13,20190531.0,20190502.0,85050.13,4072.81,2019-05-01,30 days,0
269248,3,B,201906,68,18,14,20190628.0,20190604.0,164566.7,10720.69,2019-06-01,31 days,0
269248,3,B,201907,69,23,13,20190726.0,20190701.0,25692.25,4045.57,2019-07-01,30 days,0
269248,3,B,201908,102,24,17,20190830.0,20190801.0,81645.91,10478.0,2019-08-01,31 days,0
269248,3,B,201909,59,20,12,20190930.0,20190903.0,28726.34,7203.15,2019-09-01,31 days,0
269248,3,B,201910,33,14,11,20191031.0,20191004.0,12472.84,2803.16,2019-10-01,30 days,0
269248,3,B,201911,66,19,12,20191127.0,20191101.0,12230.02,-1101.28,2019-11-01,31 days,0
269248,3,B,201912,39,13,7,20191231.0,20191206.0,13668.29,3236.97,2019-12-01,30 days,0
