customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
227089,5,B,201601,2,2,2,20160121.0,20160115.0,1006.18,186.84,2016-01-01,,1
227089,5,B,201602,4,3,2,20160229.0,20160203.0,631.19,86.25,2016-02-01,31 days,1
227089,5,B,201603,7,6,6,20160329.0,20160308.0,2219.12,319.19,2016-03-01,29 days,1
227089,5,B,201604,13,8,4,20160427.0,20160406.0,2908.64,679.71,2016-04-01,31 days,1
227089,5,B,201605,22,11,5,20160526.0,20160511.0,596.88,198.1,2016-05-01,30 days,1
227089,5,B,201606,8,6,4,20160630.0,20160601.0,2744.77,722.22,2016-06-01,31 days,1
227089,5,B,201607,17,11,6,20160728.0,20160706.0,3658.46,992.73,2016-07-01,30 days,1
227089,5,B,201608,24,10,7,20160823.0,20160802.0,3719.3,1076.08,2016-08-01,31 days,1
227089,5,B,201609,33,13,10,20160930.0,20160901.0,3901.32,539.05,2016-09-01,31 days,1
227089,5,B,201610,21,14,7,20161031.0,20161004.0,1148.55,373.53,2016-10-01,30 days,1
227089,5,B,201611,13,9,5,20161123.0,20161101.0,767.87,194.39,2016-11-01,31 days,1
227089,5,B,201612,23,15,6,20161221.0,20161202.0,1993.9,632.15,2016-12-01,30 days,1
227089,5,B,201701,18,9,4,20170130.0,20170111.0,1612.52,459.14,2017-01-01,31 days,1
227089,5,B,201702,14,11,9,20170228.0,20170201.0,2476.57,620.45,2017-02-01,31 days,1
227089,5,B,201703,11,8,5,20170324.0,20170301.0,1732.54,448.73,2017-03-01,28 days,1
227089,5,B,201704,20,12,5,20170426.0,20170404.0,690.19,196.85,2017-04-01,31 days,1
227089,5,B,201705,21,10,6,20170526.0,20170502.0,3005.03,815.06,2017-05-01,30 days,1
227089,5,B,201706,4,2,2,20170613.0,20170605.0,612.99,201.41,2017-06-01,31 days,1
227089,5,B,201707,9,4,3,20170731.0,20170718.0,262.16,68.7,2017-07-01,30 days,1
227089,5,B,201708,3,2,3,20170825.0,20170822.0,697.89,158.55,2017-08-01,31 days,1
227089,5,B,201709,7,5,2,20170929.0,20170908.0,218.05,68.84,2017-09-01,31 days,1
227089,5,B,201710,7,4,2,20171023.0,20171018.0,472.83,259.15,2017-10-01,30 days,1
227089,5,B,201711,17,11,3,20171130.0,20171116.0,2951.58,843.41,2017-11-01,31 days,1
227089,5,B,201712,3,2,1,20171208.0,20171208.0,1170.49,240.43,2017-12-01,30 days,1
227089,5,B,201801,3,2,2,20180124.0,20180118.0,499.4,117.59,2018-01-01,31 days,1
227089,5,B,201802,13,7,4,20180228.0,20180202.0,3315.99,656.79,2018-02-01,31 days,1
227089,5,B,201803,46,15,8,20180326.0,20180301.0,2003.65,598.87,2018-03-01,28 days,1
227089,5,B,201804,14,7,3,20180425.0,20180416.0,363.97,124.65,2018-04-01,31 days,1
227089,5,B,201805,22,8,3,20180529.0,20180514.0,2959.47,677.91,2018-05-01,30 days,1
227089,5,B,201806,19,6,4,20180614.0,20180601.0,2803.64,793.74,2018-06-01,31 days,1
227089,5,B,201807,53,18,9,20180727.0,20180702.0,48619.52,6101.2,2018-07-01,30 days,1
227089,5,B,201808,27,13,6,20180830.0,20180802.0,7020.43,1866.0,2018-08-01,31 days,1
227089,5,B,201809,13,5,1,20180926.0,20180926.0,1871.43,394.17,2018-09-01,31 days,1
227089,5,B,201810,6,4,3,20181017.0,20181002.0,761.77,216.45,2018-10-01,30 days,1
227089,5,B,201811,30,12,5,20181129.0,20181105.0,4853.16,1235.39,2018-11-01,31 days,1
227089,5,B,201812,15,8,5,20181228.0,20181211.0,2000.75,456.93,2018-12-01,30 days,1
227089,5,B,201901,18,10,6,20190128.0,20190107.0,2654.36,729.14,2019-01-01,31 days,1
227089,5,B,201902,11,8,3,20190219.0,20190206.0,1242.13,402.03,2019-02-01,31 days,1
227089,5,B,201903,1,1,1,20190305.0,20190305.0,520.49,146.04,2019-03-01,28 days,1
227089,5,B,201904,14,9,2,20190422.0,20190418.0,3259.96,747.99,2019-04-01,31 days,1
227089,5,B,201905,0,0,0,,,0.0,0.0,2019-05-01,30 days,1
227089,5,B,201906,0,0,0,,,1992.75,342.75,2019-06-01,31 days,1
227089,5,B,201907,0,0,0,,,1115.94,145.74,2019-07-01,30 days,1
227089,5,B,201908,0,0,0,,,0.0,0.0,2019-08-01,31 days,1
227089,5,B,201909,0,0,0,,,0.0,0.0,2019-09-01,31 days,1
227089,5,B,201911,1,1,1,20191108.0,20191108.0,80.76,43.1,2019-11-01,61 days,1
