customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
300441,8,B,201602,1,1,1,20160223.0,20160223.0,516.8,103.13,2016-02-01,,1
300441,8,B,201606,2,2,2,20160603.0,20160602.0,129.12,47.44,2016-06-01,121 days,1
300441,8,B,201609,19,16,13,20160930.0,20160909.0,45697.61,8305.91,2016-09-01,92 days,1
300441,8,B,201610,16,13,14,20161031.0,20161003.0,37342.92,5462.05,2016-10-01,30 days,1
300441,8,B,201611,16,14,11,20161129.0,20161102.0,16803.83,2443.98,2016-11-01,31 days,1
300441,8,B,201612,11,10,16,20161229.0,20161201.0,9802.23,1592.23,2016-12-01,30 days,1
300441,8,B,201701,6,6,5,20170123.0,20170105.0,1951.82,404.01,2017-01-01,31 days,1
300441,8,B,201702,2,2,2,20170210.0,20170206.0,526.48,96.73,2017-02-01,31 days,1
300441,8,B,201703,4,4,4,20170323.0,20170306.0,6244.71,1286.16,2017-03-01,28 days,1
300441,8,B,201704,2,2,2,20170420.0,20170412.0,989.0,665.16,2017-04-01,31 days,1
300441,8,B,201705,4,4,4,20170530.0,20170508.0,937.87,204.95,2017-05-01,30 days,1
300441,8,B,201706,1,1,1,20170602.0,20170602.0,3942.86,790.48,2017-06-01,31 days,1
300441,8,B,201707,1,1,1,20170724.0,20170724.0,57.14,9.52,2017-07-01,30 days,1
300441,8,B,201710,3,2,1,20171012.0,20171012.0,104.03,84.36,2017-10-01,92 days,1
300441,8,B,201803,1,1,1,20180328.0,20180328.0,112.68,47.68,2018-03-01,151 days,1
300441,8,B,201804,1,1,2,20180418.0,20180402.0,1886.98,426.98,2018-04-01,31 days,1
300441,8,B,201805,1,1,1,20180531.0,20180531.0,63.76,38.26,2018-05-01,30 days,1
300441,8,B,201806,3,1,2,20180608.0,20180605.0,546.45,107.95,2018-06-01,31 days,1
300441,8,B,201807,0,0,0,,,478.44,202.44,2018-07-01,30 days,1
300441,8,B,201808,0,0,0,,,-1386.36,-166.36,2018-08-01,31 days,1
300441,8,B,201809,0,0,0,,,-84.57,-84.57,2018-09-01,31 days,1
300441,8,B,201810,1,1,1,20181001.0,20181001.0,388.88,83.88,2018-10-01,30 days,1
300441,8,B,201811,0,0,0,,,-388.88,-83.88,2018-11-01,31 days,1
300441,8,B,201812,1,1,1,20181205.0,20181205.0,1274.4,384.48,2018-12-01,30 days,1
300441,8,B,201901,2,2,1,20190129.0,20190129.0,287.41,95.83,2019-01-01,31 days,1
