customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
512140,8,B,201602,9,6,2,20160223.0,20160222.0,759.05,260.86,2016-02-01,,1
512140,8,B,201603,5,3,2,20160317.0,20160304.0,74.49,31.1,2016-03-01,29 days,1
512140,8,B,201604,1,1,1,20160420.0,20160420.0,23.02,8.53,2016-04-01,31 days,1
512140,8,B,201605,68,14,8,20160531.0,20160511.0,9745.36,3738.36,2016-05-01,30 days,1
512140,8,B,201606,61,13,3,20160630.0,20160603.0,1897.19,342.73,2016-06-01,31 days,1
512140,8,B,201609,2,2,1,20160922.0,20160922.0,350.97,165.83,2016-09-01,92 days,1
512140,8,B,201610,24,6,3,20161017.0,20161013.0,664.65,243.5,2016-10-01,30 days,1
512140,8,B,201611,9,6,1,20161129.0,20161129.0,388.22,143.15,2016-11-01,31 days,1
512140,8,B,201701,36,12,1,20170110.0,20170110.0,3975.21,1347.29,2017-01-01,61 days,1
512140,8,B,201702,34,11,2,20170213.0,20170208.0,2519.52,888.21,2017-02-01,31 days,1
512140,8,B,201703,29,8,1,20170315.0,20170315.0,1891.87,652.39,2017-03-01,28 days,1
512140,8,B,201704,30,12,4,20170425.0,20170412.0,2684.36,964.62,2017-04-01,31 days,1
512140,8,B,201705,34,11,2,20170515.0,20170503.0,1785.46,618.64,2017-05-01,30 days,1
512140,8,B,201707,22,8,2,20170718.0,20170717.0,1631.16,551.85,2017-07-01,61 days,1
512140,8,B,201708,18,8,1,20170824.0,20170824.0,950.91,360.15,2017-08-01,31 days,1
512140,8,B,201710,25,10,2,20171025.0,20171013.0,1301.97,336.99,2017-10-01,61 days,1
512140,8,B,201712,29,8,3,20171222.0,20171213.0,3028.05,1289.53,2017-12-01,61 days,1
512140,8,B,201803,18,5,2,20180305.0,20180302.0,-353.5,-442.7,2018-03-01,90 days,1
512140,8,B,201805,16,7,4,20180511.0,20180508.0,2477.69,885.25,2018-05-01,61 days,1
512140,8,B,201807,7,5,2,20180718.0,20180709.0,1202.28,412.5,2018-07-01,61 days,1
512140,8,B,201808,5,3,1,20180803.0,20180803.0,115.07,46.31,2018-08-01,31 days,1
512140,8,B,201811,10,6,1,20181108.0,20181108.0,547.52,203.69,2018-11-01,92 days,1
512140,8,B,201901,10,7,1,20190108.0,20190108.0,2148.18,783.96,2019-01-01,61 days,1
512140,8,B,201904,18,7,2,20190419.0,20190418.0,1741.96,684.73,2019-04-01,90 days,1
512140,8,B,201905,20,7,2,20190506.0,20190503.0,2487.82,921.76,2019-05-01,30 days,1
512140,8,B,201906,23,8,1,20190628.0,20190628.0,2024.83,749.68,2019-06-01,31 days,1
512140,8,B,201907,1,1,1,20190702.0,20190702.0,292.86,111.55,2019-07-01,30 days,1
