customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
674661,7,B,201601,5,2,2,20160119.0,20160115.0,1746.51,597.06,2016-01-01,,0
674661,7,B,201602,26,8,9,20160229.0,20160208.0,3074.25,1178.82,2016-02-01,31 days,0
674661,7,B,201603,19,7,11,20160331.0,20160302.0,3800.71,1200.25,2016-03-01,29 days,0
674661,7,B,201604,22,8,7,20160427.0,20160406.0,2306.78,840.71,2016-04-01,31 days,0
674661,7,B,201605,7,4,3,20160516.0,20160509.0,1141.51,401.84,2016-05-01,30 days,0
674661,7,B,201606,7,6,3,20160627.0,20160607.0,1075.12,270.94,2016-06-01,31 days,0
674661,7,B,201607,13,6,5,20160728.0,20160712.0,1542.36,575.98,2016-07-01,30 days,0
674661,7,B,201608,26,10,5,20160823.0,20160811.0,5543.37,1881.86,2016-08-01,31 days,0
674661,7,B,201609,7,4,6,20160930.0,20160901.0,1243.64,385.45,2016-09-01,31 days,0
674661,7,B,201610,4,2,3,20161028.0,20161017.0,1113.04,350.0,2016-10-01,30 days,0
674661,7,B,201611,5,2,3,20161122.0,20161108.0,610.18,240.41,2016-11-01,31 days,0
674661,7,B,201612,3,2,1,20161215.0,20161215.0,1927.51,512.46,2016-12-01,30 days,0
674661,7,B,201701,13,7,5,20170130.0,20170110.0,2266.13,762.52,2017-01-01,31 days,0
674661,7,B,201702,8,7,4,20170216.0,20170207.0,764.3,280.43,2017-02-01,31 days,0
674661,7,B,201703,6,3,4,20170331.0,20170306.0,373.11,121.73,2017-03-01,28 days,0
674661,7,B,201704,12,4,5,20170428.0,20170405.0,6362.56,2132.11,2017-04-01,31 days,0
674661,7,B,201705,12,5,4,20170522.0,20170502.0,914.85,374.55,2017-05-01,30 days,0
674661,7,B,201706,5,4,5,20170627.0,20170615.0,2673.17,782.93,2017-06-01,31 days,0
674661,7,B,201707,12,5,6,20170731.0,20170703.0,1054.79,397.93,2017-07-01,30 days,0
674661,7,B,201708,13,4,6,20170831.0,20170803.0,4380.62,1371.24,2017-08-01,31 days,0
674661,7,B,201709,10,5,7,20170925.0,20170901.0,1662.31,529.13,2017-09-01,31 days,0
674661,7,B,201710,1,1,1,20171019.0,20171019.0,294.4,87.4,2017-10-01,30 days,0
674661,7,B,201711,6,3,3,20171116.0,20171102.0,607.93,198.36,2017-11-01,31 days,0
674661,7,B,201712,5,5,3,20171229.0,20171208.0,992.74,202.84,2017-12-01,30 days,0
674661,7,B,201801,5,3,2,20180116.0,20180104.0,407.05,133.37,2018-01-01,31 days,0
674661,7,B,201802,7,5,3,20180227.0,20180220.0,319.27,123.55,2018-02-01,31 days,0
674661,7,B,201803,3,2,2,20180328.0,20180302.0,666.78,230.42,2018-03-01,28 days,0
674661,7,B,201804,3,3,1,20180426.0,20180426.0,725.51,237.48,2018-04-01,31 days,0
674661,7,B,201805,4,2,1,20180508.0,20180508.0,672.66,207.56,2018-05-01,30 days,0
674661,7,B,201806,2,2,1,20180621.0,20180621.0,114.92,39.59,2018-06-01,31 days,0
674661,7,B,201807,4,3,2,20180723.0,20180718.0,848.87,219.04,2018-07-01,30 days,0
674661,7,B,201808,19,7,7,20180824.0,20180806.0,7812.49,2152.36,2018-08-01,31 days,0
674661,7,B,201809,5,4,2,20180925.0,20180921.0,2533.9,483.56,2018-09-01,31 days,0
674661,7,B,201810,4,4,2,20181011.0,20181003.0,847.02,233.09,2018-10-01,30 days,0
674661,7,B,201811,12,4,2,20181129.0,20181115.0,1909.93,640.18,2018-11-01,31 days,0
674661,7,B,201812,7,3,2,20181227.0,20181218.0,479.33,72.67,2018-12-01,30 days,0
674661,7,B,201901,5,2,2,20190128.0,20190121.0,2278.28,848.13,2019-01-01,31 days,0
674661,7,B,201902,5,2,2,20190215.0,20190211.0,2009.44,672.16,2019-02-01,31 days,0
674661,7,B,201903,4,3,2,20190308.0,20190307.0,562.35,115.62,2019-03-01,28 days,0
674661,7,B,201904,10,4,1,20190415.0,20190415.0,5440.42,1639.02,2019-04-01,31 days,0
674661,7,B,201905,7,5,3,20190528.0,20190508.0,880.06,311.13,2019-05-01,30 days,0
674661,7,B,201907,15,8,4,20190731.0,20190711.0,733.34,288.75,2019-07-01,61 days,0
674661,7,B,201908,9,3,5,20190829.0,20190807.0,1150.43,530.47,2019-08-01,31 days,0
674661,7,B,201909,6,5,4,20190930.0,20190906.0,2374.21,589.45,2019-09-01,31 days,0
674661,7,B,201910,9,4,5,20191029.0,20191009.0,1625.24,505.24,2019-10-01,30 days,0
674661,7,B,201911,4,3,2,20191120.0,20191119.0,394.38,98.64,2019-11-01,31 days,0
674661,7,B,201912,12,5,3,20191227.0,20191206.0,613.51,158.94,2019-12-01,30 days,0
