customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
440002,8,C,201602,1,1,1,20160223.0,20160223.0,392.0,73.84,2016-02-01,,1
440002,8,C,201603,1,1,1,20160331.0,20160331.0,58.12,23.75,2016-03-01,29 days,1
440002,8,C,201604,4,3,3,20160427.0,20160411.0,579.64,106.35,2016-04-01,31 days,1
440002,8,C,201605,1,1,2,20160520.0,20160503.0,562.3,111.9,2016-05-01,30 days,1
440002,8,C,201606,2,2,2,20160615.0,20160610.0,5401.59,969.84,2016-06-01,31 days,1
440002,8,C,201607,3,2,2,20160729.0,20160725.0,648.88,122.54,2016-07-01,30 days,1
440002,8,C,201608,4,3,4,20160830.0,20160805.0,785.8,208.14,2016-08-01,31 days,1
440002,8,C,201609,1,1,1,20160912.0,20160912.0,501.61,136.91,2016-09-01,31 days,1
440002,8,C,201610,1,1,1,20161010.0,20161010.0,593.79,105.04,2016-10-01,30 days,1
440002,8,C,201611,3,1,1,20161108.0,20161108.0,63.53,18.77,2016-11-01,31 days,1
440002,8,C,201612,1,1,2,20161212.0,20161201.0,952.13,170.48,2016-12-01,30 days,1
440002,8,C,201701,0,0,0,,,0.0,0.0,2017-01-01,31 days,1
440002,8,C,201702,3,2,2,20170223.0,20170201.0,977.88,245.68,2017-02-01,31 days,1
440002,8,C,201703,0,0,0,,,0.0,0.0,2017-03-01,28 days,1
440002,8,C,201704,8,3,4,20170428.0,20170413.0,2418.72,649.15,2017-04-01,31 days,1
440002,8,C,201705,8,7,4,20170522.0,20170505.0,1474.46,483.83,2017-05-01,30 days,1
440002,8,C,201706,3,2,1,20170623.0,20170623.0,490.95,125.71,2017-06-01,31 days,1
440002,8,C,201707,3,2,2,20170726.0,20170725.0,690.95,124.2,2017-07-01,30 days,1
440002,8,C,201708,9,6,3,20170831.0,20170828.0,842.92,167.07,2017-08-01,31 days,1
440002,8,C,201711,6,2,5,20171127.0,20171102.0,2290.47,356.62,2017-11-01,92 days,1
440002,8,C,201712,1,1,1,20171226.0,20171226.0,610.27,88.72,2017-12-01,30 days,1
440002,8,C,201801,5,3,3,20180122.0,20180118.0,1345.94,211.54,2018-01-01,31 days,1
440002,8,C,201802,3,1,1,20180219.0,20180219.0,430.6,84.36,2018-02-01,31 days,1
440002,8,C,201803,2,1,2,20180328.0,20180322.0,332.87,56.76,2018-03-01,28 days,1
440002,8,C,201804,9,4,5,20180427.0,20180403.0,1740.17,277.57,2018-04-01,31 days,1
440002,8,C,201805,5,3,9,20180531.0,20180501.0,1260.46,155.53,2018-05-01,30 days,1
440002,8,C,201806,10,4,11,20180629.0,20180601.0,3296.6,887.37,2018-06-01,31 days,1
440002,8,C,201807,3,2,6,20180731.0,20180710.0,888.56,125.65,2018-07-01,30 days,1
440002,8,C,201808,8,4,10,20180827.0,20180801.0,3368.1,1234.7,2018-08-01,31 days,1
440002,8,C,201809,7,4,3,20180928.0,20180918.0,1061.2,250.59,2018-09-01,31 days,1
440002,8,C,201810,1,1,1,20181004.0,20181004.0,95.11,17.95,2018-10-01,30 days,1
440002,8,C,201811,2,1,2,20181109.0,20181108.0,290.53,52.36,2018-11-01,31 days,1
440002,8,C,201812,2,1,2,20181226.0,20181221.0,504.0,191.19,2018-12-01,30 days,1
440002,8,C,201901,2,1,2,20190130.0,20190129.0,1685.02,187.17,2019-01-01,31 days,1
440002,8,C,201902,7,4,1,20190206.0,20190206.0,224.34,103.07,2019-02-01,31 days,1
440002,8,C,201904,3,1,1,20190403.0,20190403.0,1593.28,362.28,2019-04-01,59 days,1
440002,8,C,201905,1,1,1,20190520.0,20190520.0,6120.0,464.6,2019-05-01,30 days,1
