customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
686987,2,B,201601,27,13,2,20160127.0,20160106.0,1062.18,353.94,2016-01-01,,1
686987,2,B,201602,21,8,6,20160229.0,20160201.0,1883.87,608.56,2016-02-01,31 days,1
686987,2,B,201603,19,9,5,20160330.0,20160311.0,2475.52,722.85,2016-03-01,29 days,1
686987,2,B,201604,11,6,4,20160427.0,20160405.0,3504.53,967.97,2016-04-01,31 days,1
686987,2,B,201605,14,6,2,20160527.0,20160512.0,2241.02,668.58,2016-05-01,30 days,1
686987,2,B,201606,10,6,4,20160627.0,20160603.0,2565.34,759.94,2016-06-01,31 days,1
686987,2,B,201607,30,11,6,20160728.0,20160706.0,1961.34,624.23,2016-07-01,30 days,1
686987,2,B,201608,12,8,5,20160831.0,20160803.0,6101.97,1443.81,2016-08-01,31 days,1
686987,2,B,201609,10,5,5,20160921.0,20160907.0,1626.75,464.23,2016-09-01,31 days,1
686987,2,B,201610,23,9,6,20161031.0,20161005.0,4109.45,1091.61,2016-10-01,30 days,1
686987,2,B,201611,9,5,6,20161130.0,20161102.0,3907.57,1072.31,2016-11-01,31 days,1
686987,2,B,201612,17,9,3,20161227.0,20161207.0,2071.23,747.7,2016-12-01,30 days,1
686987,2,B,201701,9,6,4,20170131.0,20170123.0,2032.13,632.68,2017-01-01,31 days,1
686987,2,B,201702,14,6,2,20170217.0,20170208.0,682.91,267.64,2017-02-01,31 days,1
686987,2,B,201703,1,1,1,20170306.0,20170306.0,74.82,16.54,2017-03-01,28 days,1
686987,2,B,201704,13,8,6,20170426.0,20170405.0,2011.79,579.37,2017-04-01,31 days,1
686987,2,B,201705,17,7,5,20170523.0,20170502.0,1501.46,481.61,2017-05-01,30 days,1
686987,2,B,201706,15,8,5,20170628.0,20170601.0,4603.94,899.95,2017-06-01,31 days,1
686987,2,B,201707,27,7,7,20170731.0,20170710.0,4620.56,1529.82,2017-07-01,30 days,1
686987,2,B,201708,11,5,6,20170829.0,20170802.0,4047.07,1052.65,2017-08-01,31 days,1
686987,2,B,201709,24,11,7,20170922.0,20170901.0,3389.46,869.45,2017-09-01,31 days,1
686987,2,B,201710,7,5,6,20171031.0,20171002.0,2051.01,516.35,2017-10-01,30 days,1
686987,2,B,201711,22,8,8,20171127.0,20171103.0,3968.8,960.81,2017-11-01,31 days,1
686987,2,B,201712,7,1,3,20171219.0,20171204.0,1892.63,606.43,2017-12-01,30 days,1
686987,2,B,201801,10,6,3,20180118.0,20180111.0,1114.57,194.24,2018-01-01,31 days,1
686987,2,B,201802,11,5,3,20180220.0,20180201.0,988.52,225.38,2018-02-01,31 days,1
686987,2,B,201803,13,7,7,20180330.0,20180302.0,2726.06,559.72,2018-03-01,28 days,1
686987,2,B,201804,6,4,4,20180420.0,20180410.0,1064.43,229.93,2018-04-01,31 days,1
686987,2,B,201805,19,8,6,20180531.0,20180507.0,2845.69,600.36,2018-05-01,30 days,1
686987,2,B,201806,29,11,6,20180629.0,20180604.0,4817.24,1420.0,2018-06-01,31 days,1
686987,2,B,201807,14,7,5,20180730.0,20180709.0,2894.88,597.23,2018-07-01,30 days,1
686987,2,B,201808,13,9,6,20180831.0,20180801.0,5560.27,954.86,2018-08-01,31 days,1
686987,2,B,201809,2,2,2,20180928.0,20180911.0,702.0,157.05,2018-09-01,31 days,1
686987,2,B,201810,6,4,2,20181026.0,20181001.0,279.78,111.87,2018-10-01,30 days,1
686987,2,B,201811,1,1,1,20181114.0,20181114.0,31.09,8.79,2018-11-01,31 days,1
686987,2,B,201812,2,2,2,20181220.0,20181205.0,713.66,152.66,2018-12-01,30 days,1
686987,2,B,201901,2,1,3,20190123.0,20190118.0,1390.95,304.82,2019-01-01,31 days,1
686987,2,B,201902,1,1,1,20190205.0,20190205.0,-75.33,-97.37,2019-02-01,31 days,1
686987,2,B,201903,3,2,1,20190327.0,20190327.0,124.71,50.19,2019-03-01,28 days,1
686987,2,B,201905,1,1,1,20190524.0,20190524.0,224.08,38.08,2019-05-01,61 days,1
686987,2,B,201906,3,3,1,20190625.0,20190625.0,78.84,33.66,2019-06-01,31 days,1
686987,2,B,201907,5,4,4,20190730.0,20190701.0,280.3,90.23,2019-07-01,30 days,1
686987,2,B,201908,6,4,2,20190827.0,20190822.0,31.5,10.03,2019-08-01,31 days,1
686987,2,B,201909,3,3,2,20190917.0,20190911.0,490.9,115.49,2019-09-01,31 days,1
