customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
676778,3,A,201601,57,12,9,20160126.0,20160105.0,1633.37,308.68,2016-01-01,,0
676778,3,A,201602,133,15,15,20160229.0,20160201.0,14093.81,2697.03,2016-02-01,31 days,0
676778,3,A,201603,103,17,9,20160331.0,20160302.0,2977.97,563.21,2016-03-01,29 days,0
676778,3,A,201604,51,15,9,20160427.0,20160404.0,1684.2,320.5,2016-04-01,31 days,0
676778,3,A,201605,123,14,14,20160531.0,20160503.0,1741.68,192.22,2016-05-01,30 days,0
676778,3,A,201606,135,22,17,20160630.0,20160601.0,3960.76,756.41,2016-06-01,31 days,0
676778,3,A,201607,140,19,12,20160729.0,20160705.0,3619.91,698.64,2016-07-01,30 days,0
676778,3,A,201608,108,19,16,20160831.0,20160802.0,5200.06,984.43,2016-08-01,31 days,0
676778,3,A,201609,91,20,14,20160930.0,20160902.0,3401.99,558.68,2016-09-01,31 days,0
676778,3,A,201610,72,12,11,20161026.0,20161003.0,6497.21,1188.99,2016-10-01,30 days,0
676778,3,A,201611,131,22,15,20161130.0,20161101.0,3420.99,665.73,2016-11-01,31 days,0
676778,3,A,201612,87,20,9,20161230.0,20161201.0,1848.13,351.89,2016-12-01,30 days,0
676778,3,A,201701,69,12,9,20170130.0,20170103.0,2720.62,523.73,2017-01-01,31 days,0
676778,3,A,201702,16,9,6,20170228.0,20170202.0,317.03,104.22,2017-02-01,31 days,0
676778,3,A,201703,84,20,8,20170330.0,20170302.0,2903.88,575.4,2017-03-01,28 days,0
676778,3,A,201704,64,19,13,20170426.0,20170403.0,2622.93,516.97,2017-04-01,31 days,0
676778,3,A,201705,41,11,7,20170523.0,20170501.0,1325.12,258.42,2017-05-01,30 days,0
676778,3,A,201706,70,16,12,20170629.0,20170605.0,3481.29,687.97,2017-06-01,31 days,0
676778,3,A,201707,53,15,10,20170725.0,20170707.0,2309.52,448.28,2017-07-01,30 days,0
676778,3,A,201708,75,15,7,20170829.0,20170802.0,2601.99,546.93,2017-08-01,31 days,0
676778,3,A,201709,130,19,14,20170929.0,20170905.0,4454.1,1366.72,2017-09-01,31 days,0
676778,3,A,201710,77,16,12,20171030.0,20171002.0,1730.3,600.31,2017-10-01,30 days,0
676778,3,A,201711,49,11,7,20171121.0,20171102.0,1135.25,374.7,2017-11-01,31 days,0
676778,3,A,201712,52,13,10,20171227.0,20171201.0,2809.86,760.36,2017-12-01,30 days,0
676778,3,A,201801,65,14,7,20180131.0,20180103.0,2292.21,727.37,2018-01-01,31 days,0
676778,3,A,201802,70,17,11,20180226.0,20180202.0,1797.94,512.34,2018-02-01,31 days,0
676778,3,A,201803,44,12,7,20180328.0,20180306.0,1846.0,589.57,2018-03-01,28 days,0
676778,3,A,201804,53,12,9,20180426.0,20180404.0,1370.3,420.93,2018-04-01,31 days,0
676778,3,A,201805,75,15,11,20180531.0,20180507.0,4929.35,1132.45,2018-05-01,30 days,0
676778,3,A,201806,59,14,10,20180629.0,20180606.0,1502.33,404.72,2018-06-01,31 days,0
676778,3,A,201807,74,20,14,20180730.0,20180702.0,4109.99,1079.62,2018-07-01,30 days,0
676778,3,A,201808,58,14,8,20180830.0,20180801.0,1558.3,414.38,2018-08-01,31 days,0
676778,3,A,201809,78,14,11,20180924.0,20180904.0,4577.33,1518.57,2018-09-01,31 days,0
676778,3,A,201810,61,19,10,20181031.0,20181004.0,3546.79,1193.44,2018-10-01,30 days,0
676778,3,A,201811,54,16,10,20181128.0,20181101.0,2089.23,693.26,2018-11-01,31 days,0
676778,3,A,201812,49,14,8,20181228.0,20181203.0,1582.47,386.67,2018-12-01,30 days,0
676778,3,A,201901,77,17,12,20190131.0,20190102.0,6965.64,1543.18,2019-01-01,31 days,0
676778,3,A,201902,44,15,9,20190227.0,20190204.0,6527.58,1568.73,2019-02-01,31 days,0
676778,3,A,201903,88,20,12,20190327.0,20190304.0,4612.48,1347.27,2019-03-01,28 days,0
676778,3,A,201904,53,16,13,20190429.0,20190401.0,3728.82,1289.68,2019-04-01,31 days,0
676778,3,A,201905,96,15,16,20190530.0,20190501.0,6777.64,2105.36,2019-05-01,30 days,0
676778,3,A,201906,65,15,10,20190624.0,20190606.0,1533.78,414.39,2019-06-01,31 days,0
676778,3,A,201907,57,13,7,20190730.0,20190701.0,1875.79,513.19,2019-07-01,30 days,0
676778,3,A,201908,81,17,13,20190829.0,20190806.0,3219.58,965.65,2019-08-01,31 days,0
676778,3,A,201909,80,16,9,20190919.0,20190903.0,2556.06,854.81,2019-09-01,31 days,0
676778,3,A,201910,46,15,6,20191021.0,20191002.0,2023.95,620.6,2019-10-01,30 days,0
676778,3,A,201911,40,11,5,20191122.0,20191106.0,2701.31,887.92,2019-11-01,31 days,0
676778,3,A,201912,63,18,9,20191227.0,20191202.0,3898.84,1383.89,2019-12-01,30 days,0
