customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
714475,2,B,201601,183,36,17,20160129.0,20160105.0,188771.0,27827.99,2016-01-01,,0
714475,2,B,201602,102,29,19,20160229.0,20160201.0,171250.6,16813.07,2016-02-01,31 days,0
714475,2,B,201603,231,32,23,20160331.0,20160301.0,53294.17,8475.22,2016-03-01,29 days,0
714475,2,B,201604,67,24,16,20160427.0,20160404.0,13946.22,3513.27,2016-04-01,31 days,0
714475,2,B,201605,161,25,19,20160531.0,20160502.0,23701.55,5052.33,2016-05-01,30 days,0
714475,2,B,201606,61,22,13,20160630.0,20160601.0,5147.63,1113.08,2016-06-01,31 days,0
714475,2,B,201607,71,22,16,20160729.0,20160701.0,16640.25,1570.19,2016-07-01,30 days,0
714475,2,B,201608,55,24,16,20160831.0,20160802.0,8561.92,747.17,2016-08-01,31 days,0
714475,2,B,201609,71,21,15,20160929.0,20160906.0,87624.87,17050.96,2016-09-01,31 days,0
714475,2,B,201610,95,24,15,20161027.0,20161003.0,56307.72,12232.84,2016-10-01,30 days,0
714475,2,B,201611,73,27,16,20161130.0,20161101.0,33917.1,8778.54,2016-11-01,31 days,0
714475,2,B,201612,73,20,17,20161230.0,20161201.0,37213.65,360.92,2016-12-01,30 days,0
714475,2,B,201701,63,19,11,20170131.0,20170103.0,7657.05,1206.47,2017-01-01,31 days,0
714475,2,B,201702,104,26,18,20170228.0,20170202.0,25816.34,3149.86,2017-02-01,31 days,0
714475,2,B,201703,62,22,15,20170330.0,20170301.0,12459.8,2200.57,2017-03-01,28 days,0
714475,2,B,201704,69,18,17,20170428.0,20170403.0,38356.58,5086.07,2017-04-01,31 days,0
714475,2,B,201705,148,43,19,20170531.0,20170501.0,238297.5,17261.88,2017-05-01,30 days,0
714475,2,B,201706,145,34,18,20170630.0,20170601.0,138652.5,14526.92,2017-06-01,31 days,0
714475,2,B,201707,175,40,20,20170731.0,20170703.0,112063.0,8915.88,2017-07-01,30 days,0
714475,2,B,201708,225,40,22,20170831.0,20170801.0,128587.0,12983.64,2017-08-01,31 days,0
714475,2,B,201709,159,43,20,20170930.0,20170901.0,91257.56,8832.67,2017-09-01,31 days,0
714475,2,B,201710,181,45,22,20171031.0,20171002.0,246631.5,16083.48,2017-10-01,30 days,0
714475,2,B,201711,98,28,18,20171130.0,20171101.0,65118.2,6674.21,2017-11-01,31 days,0
714475,2,B,201712,137,34,19,20171229.0,20171201.0,104231.3,10675.96,2017-12-01,30 days,0
714475,2,B,201801,116,28,16,20180131.0,20180102.0,79546.17,7683.4,2018-01-01,31 days,0
714475,2,B,201802,142,26,17,20180228.0,20180201.0,222979.4,23823.6,2018-02-01,31 days,0
714475,2,B,201803,141,30,19,20180330.0,20180301.0,138101.9,9844.32,2018-03-01,28 days,0
714475,2,B,201804,167,33,20,20180430.0,20180401.0,160197.5,9828.79,2018-04-01,31 days,0
714475,2,B,201805,173,43,21,20180531.0,20180501.0,340107.5,27719.06,2018-05-01,30 days,0
714475,2,B,201806,220,49,19,20180629.0,20180601.0,230811.6,20047.64,2018-06-01,31 days,0
714475,2,B,201807,157,46,20,20180731.0,20180702.0,231114.3,24793.53,2018-07-01,30 days,0
714475,2,B,201808,268,46,22,20180831.0,20180801.0,225387.0,25154.01,2018-08-01,31 days,0
714475,2,B,201809,185,37,17,20180928.0,20180904.0,103077.7,9766.96,2018-09-01,31 days,0
714475,2,B,201810,276,43,23,20181031.0,20181001.0,120033.6,15932.55,2018-10-01,30 days,0
714475,2,B,201811,180,42,19,20181130.0,20181101.0,70750.62,11435.45,2018-11-01,31 days,0
714475,2,B,201812,139,36,16,20181228.0,20181203.0,47354.2,5704.78,2018-12-01,30 days,0
714475,2,B,201901,173,39,18,20190131.0,20190102.0,173618.6,12766.72,2019-01-01,31 days,0
714475,2,B,201902,111,30,19,20190228.0,20190201.0,161615.9,17681.58,2019-02-01,31 days,0
714475,2,B,201903,183,27,20,20190331.0,20190301.0,66915.34,5099.11,2019-03-01,28 days,0
714475,2,B,201904,201,33,20,20190430.0,20190401.0,51807.18,8900.65,2019-04-01,31 days,0
714475,2,B,201905,233,36,20,20190531.0,20190501.0,115224.0,10993.48,2019-05-01,30 days,0
714475,2,B,201906,192,42,19,20190628.0,20190603.0,88152.27,11985.53,2019-06-01,31 days,0
714475,2,B,201907,133,36,19,20190731.0,20190701.0,65041.99,8812.53,2019-07-01,30 days,0
714475,2,B,201908,318,33,22,20190831.0,20190801.0,249215.9,24855.52,2019-08-01,31 days,0
714475,2,B,201909,190,30,19,20190930.0,20190903.0,84515.3,9136.82,2019-09-01,31 days,0
714475,2,B,201910,200,33,21,20191031.0,20191001.0,71547.68,9559.1,2019-10-01,30 days,0
714475,2,B,201911,151,33,16,20191127.0,20191101.0,159808.6,17828.07,2019-11-01,31 days,0
714475,2,B,201912,157,30,19,20191231.0,20191203.0,84117.08,8029.8,2019-12-01,30 days,0
