customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
348911,4,B,201601,2,2,3,20160131.0,20160105.0,9314.8,957.45,2016-01-01,,1
348911,4,B,201602,1,1,1,20160202.0,20160202.0,-647.98,-127.16,2016-02-01,31 days,1
348911,4,B,201603,13,4,6,20160329.0,20160307.0,11317.49,1149.44,2016-03-01,29 days,1
348911,4,B,201604,3,2,4,20160430.0,20160411.0,13536.76,1625.43,2016-04-01,31 days,1
348911,4,B,201605,4,2,3,20160524.0,20160511.0,6519.78,715.64,2016-05-01,30 days,1
348911,4,B,201606,1,1,1,20160628.0,20160628.0,341.52,41.04,2016-06-01,31 days,1
348911,4,B,201607,1,1,1,20160721.0,20160721.0,71.31,21.72,2016-07-01,30 days,1
348911,4,B,201608,1,1,1,20160823.0,20160823.0,341.52,34.92,2016-08-01,31 days,1
348911,4,B,201609,12,4,2,20160930.0,20160929.0,786.81,281.17,2016-09-01,31 days,1
348911,4,B,201610,7,4,1,20161003.0,20161003.0,424.15,123.6,2016-10-01,30 days,1
348911,4,B,201611,54,12,5,20161130.0,20161104.0,3194.76,1203.32,2016-11-01,31 days,1
348911,4,B,201612,2,2,1,20161201.0,20161201.0,34.83,13.05,2016-12-01,30 days,1
348911,4,B,201701,3,2,2,20170130.0,20170111.0,382.59,114.63,2017-01-01,31 days,1
348911,4,B,201702,2,2,2,20170221.0,20170201.0,279.54,105.27,2017-02-01,31 days,1
348911,4,B,201703,1,1,2,20170320.0,20170301.0,626.12,64.02,2017-03-01,28 days,1
348911,4,B,201704,1,1,1,20170412.0,20170412.0,569.2,58.2,2017-04-01,31 days,1
348911,4,B,201706,2,2,1,20170601.0,20170601.0,763.19,82.2,2017-06-01,61 days,1
348911,4,B,201807,1,1,1,20180710.0,20180710.0,110.19,42.93,2018-07-01,395 days,1
348911,4,B,201904,9,1,1,20190405.0,20190405.0,1251.3,275.0,2019-04-01,274 days,1
348911,4,B,201905,1,1,1,20190503.0,20190503.0,1309.93,299.39,2019-05-01,30 days,1
