customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
161965,3,A,201601,4,3,3,20160119.0,20160106.0,8668.66,2307.63,2016-01-01,,0
161965,3,A,201602,11,5,4,20160225.0,20160205.0,2391.03,527.24,2016-02-01,31 days,0
161965,3,A,201603,1,1,1,20160315.0,20160315.0,5440.0,1380.0,2016-03-01,29 days,0
161965,3,A,201604,4,2,3,20160429.0,20160421.0,316.48,36.52,2016-04-01,31 days,0
161965,3,A,201605,0,0,0,,,128.04,41.19,2016-05-01,30 days,0
161965,3,A,201606,9,4,1,20160608.0,20160608.0,416.59,126.02,2016-06-01,31 days,0
161965,3,A,201607,10,3,3,20160713.0,20160706.0,21412.35,5711.5,2016-07-01,30 days,0
161965,3,A,201608,1,1,1,20160803.0,20160803.0,2966.18,785.04,2016-08-01,31 days,0
161965,3,A,201609,0,0,0,,,-13600.0,-3650.0,2016-09-01,31 days,0
161965,3,A,201610,3,2,2,20161020.0,20161010.0,453.08,145.55,2016-10-01,30 days,0
161965,3,A,201611,4,2,1,20161102.0,20161102.0,8532.0,2189.04,2016-11-01,31 days,0
161965,3,A,201612,6,4,4,20161230.0,20161205.0,2731.1,578.44,2016-12-01,30 days,0
161965,3,A,201701,10,4,6,20170127.0,20170103.0,2209.22,571.3,2017-01-01,31 days,0
161965,3,A,201702,6,2,2,20170228.0,20170222.0,3016.98,1141.86,2017-02-01,31 days,0
161965,3,A,201703,0,0,0,,,2735.22,1158.59,2017-03-01,28 days,0
161965,3,A,201704,7,4,5,20170419.0,20170403.0,15659.96,4770.26,2017-04-01,31 days,0
161965,3,A,201705,1,1,1,20170526.0,20170526.0,703.23,275.89,2017-05-01,30 days,0
161965,3,A,201706,4,3,2,20170619.0,20170613.0,11296.93,3374.54,2017-06-01,31 days,0
161965,3,A,201707,11,5,4,20170725.0,20170705.0,2196.85,497.57,2017-07-01,30 days,0
161965,3,A,201708,16,4,9,20170824.0,20170801.0,21202.96,5934.19,2017-08-01,31 days,0
161965,3,A,201709,10,4,8,20170928.0,20170906.0,8166.88,4773.94,2017-09-01,31 days,0
161965,3,A,201710,4,1,1,20171005.0,20171005.0,1815.52,725.56,2017-10-01,30 days,0
161965,3,A,201711,8,4,4,20171117.0,20171103.0,5610.28,1852.17,2017-11-01,31 days,0
161965,3,A,201712,5,1,3,20171220.0,20171212.0,556.59,233.71,2017-12-01,30 days,0
161965,3,A,201801,10,4,4,20180124.0,20180110.0,6135.6,2040.1,2018-01-01,31 days,0
161965,3,A,201802,4,4,4,20180226.0,20180213.0,5204.3,1536.45,2018-02-01,31 days,0
161965,3,A,201803,5,1,3,20180328.0,20180322.0,652.78,195.06,2018-03-01,28 days,0
161965,3,A,201804,1,1,1,20180419.0,20180419.0,544.69,323.49,2018-04-01,31 days,0
161965,3,A,201805,2,2,2,20180514.0,20180502.0,3277.75,922.7,2018-05-01,30 days,0
161965,3,A,201806,3,2,2,20180627.0,20180612.0,7487.57,2413.41,2018-06-01,31 days,0
161965,3,A,201807,2,1,1,20180703.0,20180703.0,837.96,327.3,2018-07-01,30 days,0
161965,3,A,201808,7,3,4,20180830.0,20180802.0,2769.26,1202.07,2018-08-01,31 days,0
161965,3,A,201809,4,3,3,20180927.0,20180921.0,12778.81,3985.38,2018-09-01,31 days,0
161965,3,A,201810,4,3,3,20181030.0,20181002.0,14142.48,5907.03,2018-10-01,30 days,0
161965,3,A,201811,7,5,5,20181129.0,20181101.0,1560.63,148.83,2018-11-01,31 days,0
161965,3,A,201812,2,1,1,20181203.0,20181203.0,-530.82,401.47,2018-12-01,30 days,0
161965,3,A,201901,5,4,3,20190125.0,20190114.0,11810.81,2998.1,2019-01-01,31 days,0
161965,3,A,201902,3,2,2,20190218.0,20190207.0,6265.58,2069.93,2019-02-01,31 days,0
161965,3,A,201903,10,5,8,20190328.0,20190305.0,32991.87,11792.31,2019-03-01,28 days,0
161965,3,A,201904,2,2,2,20190429.0,20190415.0,29389.81,5900.48,2019-04-01,31 days,0
161965,3,A,201905,4,4,3,20190531.0,20190508.0,3621.28,778.34,2019-05-01,30 days,0
161965,3,A,201906,1,1,1,20190621.0,20190621.0,104.97,37.98,2019-06-01,31 days,0
161965,3,A,201907,17,5,8,20190726.0,20190711.0,26865.04,10596.39,2019-07-01,30 days,0
161965,3,A,201908,7,2,2,20190807.0,20190806.0,4336.56,1704.6,2019-08-01,31 days,0
161965,3,A,201909,1,1,1,20190909.0,20190909.0,27.87,10.09,2019-09-01,31 days,0
161965,3,A,201910,6,3,5,20191031.0,20191023.0,12521.25,5003.82,2019-10-01,30 days,0
161965,3,A,201911,4,2,2,20191125.0,20191121.0,1780.32,662.69,2019-11-01,31 days,0
161965,3,A,201912,2,2,1,20191206.0,20191206.0,1177.72,674.9,2019-12-01,30 days,0
