customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
294140,9,B,201601,14,8,6,20160129.0,20160113.0,1339.71,324.35,2016-01-01,,0
294140,9,B,201602,8,5,3,20160224.0,20160201.0,532.33,136.5,2016-02-01,31 days,0
294140,9,B,201603,16,9,7,20160329.0,20160309.0,3888.42,984.78,2016-03-01,29 days,0
294140,9,B,201604,30,14,8,20160426.0,20160404.0,4005.21,1015.26,2016-04-01,31 days,0
294140,9,B,201605,56,20,11,20160531.0,20160504.0,34583.26,5865.46,2016-05-01,30 days,0
294140,9,B,201606,29,15,9,20160629.0,20160601.0,1768.64,87.3,2016-06-01,31 days,0
294140,9,B,201607,23,15,8,20160729.0,20160715.0,7607.8,1734.56,2016-07-01,30 days,0
294140,9,B,201608,36,16,12,20160825.0,20160801.0,5752.87,1959.69,2016-08-01,31 days,0
294140,9,B,201609,59,21,10,20160928.0,20160906.0,8443.39,1798.09,2016-09-01,31 days,0
294140,9,B,201610,26,11,11,20161031.0,20161004.0,64719.6,16868.52,2016-10-01,30 days,0
294140,9,B,201611,38,14,11,20161130.0,20161101.0,15652.38,4090.59,2016-11-01,31 days,0
294140,9,B,201612,17,11,9,20161229.0,20161206.0,6146.06,1506.91,2016-12-01,30 days,0
294140,9,B,201701,10,6,5,20170127.0,20170103.0,1528.6,277.61,2017-01-01,31 days,0
294140,9,B,201702,15,7,5,20170221.0,20170203.0,3048.1,864.17,2017-02-01,31 days,0
294140,9,B,201703,13,8,4,20170331.0,20170314.0,16341.39,5420.88,2017-03-01,28 days,0
294140,9,B,201704,9,7,3,20170418.0,20170406.0,5565.21,1635.3,2017-04-01,31 days,0
294140,9,B,201705,25,6,5,20170530.0,20170505.0,4982.74,1366.84,2017-05-01,30 days,0
294140,9,B,201706,43,12,9,20170628.0,20170601.0,18471.4,3705.95,2017-06-01,31 days,0
294140,9,B,201707,45,13,9,20170728.0,20170705.0,7410.32,2331.07,2017-07-01,30 days,0
294140,9,B,201708,53,20,13,20170830.0,20170801.0,14294.61,3122.37,2017-08-01,31 days,0
294140,9,B,201709,21,4,4,20170922.0,20170914.0,7201.71,1109.62,2017-09-01,31 days,0
294140,9,B,201710,26,10,8,20171027.0,20171004.0,4701.02,1024.31,2017-10-01,30 days,0
294140,9,B,201711,23,9,9,20171121.0,20171101.0,22743.78,7667.86,2017-11-01,31 days,0
294140,9,B,201712,17,10,6,20171228.0,20171204.0,3740.03,973.35,2017-12-01,30 days,0
294140,9,B,201801,15,8,8,20180126.0,20180102.0,6978.31,1667.22,2018-01-01,31 days,0
294140,9,B,201802,3,3,3,20180227.0,20180208.0,2967.85,683.63,2018-02-01,31 days,0
294140,9,B,201803,17,9,4,20180329.0,20180319.0,18618.86,3257.13,2018-03-01,28 days,0
294140,9,B,201804,9,5,4,20180426.0,20180402.0,269.83,42.15,2018-04-01,31 days,0
294140,9,B,201805,8,3,3,20180523.0,20180504.0,1359.23,387.35,2018-05-01,30 days,0
294140,9,B,201806,9,6,4,20180627.0,20180614.0,3299.53,811.04,2018-06-01,31 days,0
294140,9,B,201807,52,20,8,20180725.0,20180702.0,16194.93,4239.26,2018-07-01,30 days,0
294140,9,B,201808,66,25,12,20180830.0,20180802.0,11982.07,2442.79,2018-08-01,31 days,0
294140,9,B,201809,39,16,8,20180928.0,20180910.0,12901.55,2855.2,2018-09-01,31 days,0
294140,9,B,201810,24,11,11,20181031.0,20181002.0,9142.2,2020.45,2018-10-01,30 days,0
294140,9,B,201811,5,5,3,20181121.0,20181101.0,352.21,94.76,2018-11-01,31 days,0
294140,9,B,201812,13,8,3,20181227.0,20181206.0,918.52,287.5,2018-12-01,30 days,0
294140,9,B,201901,18,8,7,20190131.0,20190102.0,5995.43,1811.38,2019-01-01,31 days,0
294140,9,B,201902,11,5,5,20190226.0,20190214.0,1726.22,463.84,2019-02-01,31 days,0
294140,9,B,201903,2,2,2,20190322.0,20190313.0,748.65,220.8,2019-03-01,28 days,0
294140,9,B,201904,4,2,2,20190419.0,20190415.0,1166.26,151.53,2019-04-01,31 days,0
294140,9,B,201905,11,5,2,20190521.0,20190520.0,2644.77,469.33,2019-05-01,30 days,0
294140,9,B,201906,7,5,4,20190628.0,20190604.0,1227.13,351.96,2019-06-01,31 days,0
294140,9,B,201907,42,14,8,20190729.0,20190702.0,22778.09,3705.55,2019-07-01,30 days,0
294140,9,B,201908,44,17,12,20190831.0,20190801.0,21517.82,3302.28,2019-08-01,31 days,0
294140,9,B,201909,12,9,6,20190930.0,20190904.0,5652.45,840.67,2019-09-01,31 days,0
294140,9,B,201910,23,10,10,20191029.0,20191001.0,2256.35,633.82,2019-10-01,30 days,0
294140,9,B,201911,28,12,9,20191126.0,20191104.0,19691.63,3491.37,2019-11-01,31 days,0
294140,9,B,201912,27,14,10,20191227.0,20191202.0,12104.96,2382.12,2019-12-01,30 days,0
