customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
215733,1,B,201601,11,6,7,20160128.0,20160107.0,11855.68,3807.37,2016-01-01,,1
215733,1,B,201602,8,6,8,20160226.0,20160202.0,42199.96,61800.27,2016-02-01,31 days,1
215733,1,B,201603,28,14,13,20160330.0,20160301.0,9542.78,2545.1,2016-03-01,29 days,1
215733,1,B,201604,32,13,12,20160427.0,20160404.0,7624.89,1825.29,2016-04-01,31 days,1
215733,1,B,201605,5,3,4,20160524.0,20160506.0,2792.03,1035.37,2016-05-01,30 days,1
215733,1,B,201606,17,11,12,20160629.0,20160602.0,17630.45,4558.12,2016-06-01,31 days,1
215733,1,B,201607,13,7,8,20160727.0,20160701.0,12448.57,5257.72,2016-07-01,30 days,1
215733,1,B,201608,1,1,1,20160818.0,20160818.0,-773.41,-96.43,2016-08-01,31 days,1
215733,1,B,201609,45,19,14,20160930.0,20160901.0,44115.49,12701.2,2016-09-01,31 days,1
215733,1,B,201610,24,12,16,20161031.0,20161003.0,21919.34,6102.02,2016-10-01,30 days,1
215733,1,B,201611,8,8,6,20161118.0,20161101.0,7950.4,2327.71,2016-11-01,31 days,1
215733,1,B,201612,2,1,3,20161215.0,20161205.0,8577.76,1730.72,2016-12-01,30 days,1
215733,1,B,201701,2,2,2,20170125.0,20170119.0,3187.36,7528.27,2017-01-01,31 days,1
215733,1,B,201706,0,0,0,,,0.0,0.0,2017-06-01,151 days,1
215733,1,B,201707,0,0,0,,,0.0,0.0,2017-07-01,30 days,1
215733,1,B,201811,2,1,1,20181119.0,20181119.0,649.5,339.9,2018-11-01,488 days,1
215733,1,B,201902,2,1,1,20190225.0,20190225.0,299.95,127.91,2019-02-01,92 days,1
215733,1,B,201904,2,1,1,20190424.0,20190424.0,0.0,0.0,2019-04-01,59 days,1
