customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
815684,4,B,201601,10,7,7,20160129.0,20160112.0,373.38,98.31,2016-01-01,,0
815684,4,B,201602,3,3,2,20160217.0,20160204.0,1914.01,321.23,2016-02-01,31 days,0
815684,4,B,201603,6,6,4,20160331.0,20160311.0,163.39,34.74,2016-03-01,29 days,0
815684,4,B,201604,6,4,4,20160414.0,20160404.0,2076.66,442.35,2016-04-01,31 days,0
815684,4,B,201605,4,4,2,20160513.0,20160503.0,170.81,-960.84,2016-05-01,30 days,0
815684,4,B,201606,4,3,4,20160623.0,20160606.0,285.12,5.86,2016-06-01,31 days,0
815684,4,B,201607,7,5,8,20160728.0,20160701.0,3996.42,1526.42,2016-07-01,30 days,0
815684,4,B,201608,4,4,3,20160829.0,20160805.0,2075.69,413.04,2016-08-01,31 days,0
815684,4,B,201609,9,6,7,20160929.0,20160902.0,1134.19,211.16,2016-09-01,31 days,0
815684,4,B,201610,7,7,8,20161024.0,20161003.0,2722.89,692.66,2016-10-01,30 days,0
815684,4,B,201611,4,4,3,20161130.0,20161107.0,711.44,201.54,2016-11-01,31 days,0
815684,4,B,201612,9,8,6,20161221.0,20161206.0,335.9,12.82,2016-12-01,30 days,0
815684,4,B,201701,5,2,2,20170109.0,20170105.0,-75.52,-13.24,2017-01-01,31 days,0
815684,4,B,201702,10,8,6,20170223.0,20170203.0,281.66,55.5,2017-02-01,31 days,0
815684,4,B,201703,5,5,5,20170327.0,20170302.0,226.93,0.71,2017-03-01,28 days,0
815684,4,B,201704,7,7,4,20170421.0,20170404.0,427.64,131.92,2017-04-01,31 days,0
815684,4,B,201705,7,6,5,20170519.0,20170504.0,1059.44,192.22,2017-05-01,30 days,0
815684,4,B,201706,3,2,2,20170612.0,20170608.0,84.36,-19.42,2017-06-01,31 days,0
815684,4,B,201707,2,1,2,20170721.0,20170714.0,79.31,19.22,2017-07-01,30 days,0
815684,4,B,201708,3,3,3,20170828.0,20170802.0,48.85,-3.04,2017-08-01,31 days,0
815684,4,B,201709,4,4,4,20170915.0,20170901.0,319.62,138.61,2017-09-01,31 days,0
815684,4,B,201710,7,5,5,20171031.0,20171013.0,2971.03,795.27,2017-10-01,30 days,0
815684,4,B,201711,12,7,8,20171127.0,20171103.0,457.09,158.04,2017-11-01,31 days,0
815684,4,B,201712,7,5,5,20171229.0,20171205.0,300.97,69.3,2017-12-01,30 days,0
815684,4,B,201801,4,3,4,20180119.0,20180103.0,-245.88,-311.77,2018-01-01,31 days,0
815684,4,B,201802,6,6,5,20180220.0,20180201.0,188.14,28.82,2018-02-01,31 days,0
815684,4,B,201803,1,1,1,20180327.0,20180327.0,18.6,3.42,2018-03-01,28 days,0
815684,4,B,201804,9,6,4,20180423.0,20180403.0,3213.85,948.74,2018-04-01,31 days,0
815684,4,B,201805,1,1,1,20180509.0,20180509.0,6.94,-5.86,2018-05-01,30 days,0
815684,4,B,201806,7,6,5,20180629.0,20180612.0,975.69,242.17,2018-06-01,31 days,0
815684,4,B,201807,4,3,4,20180724.0,20180703.0,254.12,65.88,2018-07-01,30 days,0
815684,4,B,201808,7,5,6,20180827.0,20180806.0,389.34,114.33,2018-08-01,31 days,0
815684,4,B,201810,5,4,5,20181024.0,20181004.0,168.44,30.73,2018-10-01,61 days,0
815684,4,B,201811,6,4,5,20181128.0,20181109.0,138.76,-8.36,2018-11-01,31 days,0
815684,4,B,201812,2,2,2,20181221.0,20181206.0,76.92,11.79,2018-12-01,30 days,0
815684,4,B,201901,1,1,1,20190107.0,20190107.0,5.45,1.9,2019-01-01,31 days,0
815684,4,B,201902,3,2,2,20190213.0,20190208.0,279.0,84.0,2019-02-01,31 days,0
815684,4,B,201904,1,1,1,20190426.0,20190426.0,19.04,4.92,2019-04-01,59 days,0
815684,4,B,201905,1,1,1,20190510.0,20190510.0,28.56,7.38,2019-05-01,30 days,0
815684,4,B,201907,1,1,1,20190729.0,20190729.0,438.2,202.56,2019-07-01,61 days,0
815684,4,B,201908,6,6,6,20190830.0,20190808.0,4230.44,1087.9,2019-08-01,31 days,0
815684,4,B,201909,2,2,2,20190906.0,20190904.0,45.16,11.65,2019-09-01,31 days,0
815684,4,B,201910,5,4,5,20191029.0,20191009.0,734.08,331.26,2019-10-01,30 days,0
815684,4,B,201911,2,2,2,20191119.0,20191114.0,328.06,79.69,2019-11-01,31 days,0
815684,4,B,201912,1,1,1,20191209.0,20191209.0,57.0,40.55,2019-12-01,30 days,0
