customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
301299,8,A,201601,43,10,7,20160118.0,20160104.0,6534.3,1168.55,2016-01-01,,0
301299,8,A,201602,26,11,4,20160229.0,20160204.0,2729.62,1563.82,2016-02-01,31 days,0
301299,8,A,201603,20,12,9,20160324.0,20160302.0,5937.19,1302.66,2016-03-01,29 days,0
301299,8,A,201604,42,16,14,20160429.0,20160407.0,30063.41,7689.63,2016-04-01,31 days,0
301299,8,A,201605,57,10,8,20160531.0,20160502.0,12941.76,1029.96,2016-05-01,30 days,0
301299,8,A,201606,109,17,9,20160629.0,20160601.0,63597.24,14863.27,2016-06-01,31 days,0
301299,8,A,201607,104,18,12,20160729.0,20160701.0,33036.36,6100.71,2016-07-01,30 days,0
301299,8,A,201608,57,14,10,20160831.0,20160804.0,5094.4,-579.84,2016-08-01,31 days,0
301299,8,A,201609,6,5,4,20160923.0,20160913.0,2924.8,500.3,2016-09-01,31 days,0
301299,8,A,201610,4,2,3,20161031.0,20161005.0,-1461.56,2693.83,2016-10-01,30 days,0
301299,8,A,201611,8,6,3,20161129.0,20161108.0,4098.04,848.18,2016-11-01,31 days,0
301299,8,A,201612,13,7,4,20161229.0,20161206.0,1480.19,-3568.66,2016-12-01,30 days,0
301299,8,A,201703,5,5,3,20170328.0,20170315.0,725.57,129.27,2017-03-01,90 days,0
301299,8,A,201704,8,7,6,20170426.0,20170404.0,2547.07,675.92,2017-04-01,31 days,0
301299,8,A,201705,10,5,3,20170531.0,20170512.0,788.25,186.75,2017-05-01,30 days,0
301299,8,A,201706,3,3,2,20170622.0,20170602.0,1456.47,476.35,2017-06-01,31 days,0
301299,8,A,201707,22,9,5,20170728.0,20170705.0,905.23,160.71,2017-07-01,30 days,0
301299,8,A,201708,23,8,2,20170823.0,20170815.0,190.36,71.68,2017-08-01,31 days,0
301299,8,A,201709,1,1,1,20170915.0,20170915.0,-382.74,-442.08,2017-09-01,31 days,0
301299,8,A,201710,3,3,1,20171024.0,20171024.0,56.94,13.41,2017-10-01,30 days,0
301299,8,A,201711,9,7,4,20171116.0,20171102.0,387.24,198.83,2017-11-01,31 days,0
301299,8,A,201801,0,0,0,,,0.0,0.0,2018-01-01,61 days,0
301299,8,A,201803,1,1,1,20180305.0,20180305.0,334.86,128.23,2018-03-01,59 days,0
301299,8,A,201804,12,8,2,20180418.0,20180402.0,2403.91,633.4,2018-04-01,31 days,0
301299,8,A,201805,1,1,1,20180523.0,20180523.0,68.71,16.8,2018-05-01,30 days,0
301299,8,A,201807,2,1,1,20180731.0,20180731.0,18.44,3.74,2018-07-01,61 days,0
301299,8,A,201808,1,1,2,20180814.0,20180803.0,750.56,149.27,2018-08-01,31 days,0
301299,8,A,201810,7,4,1,20181024.0,20181024.0,501.66,155.96,2018-10-01,61 days,0
301299,8,A,201812,16,7,2,20181228.0,20181206.0,2731.96,484.27,2018-12-01,61 days,0
301299,8,A,201901,0,0,0,,,0.0,0.0,2019-01-01,31 days,0
301299,8,A,201902,1,1,1,20190218.0,20190218.0,153.15,106.57,2019-02-01,31 days,0
301299,8,A,201904,1,1,1,20190424.0,20190424.0,2.45,0.67,2019-04-01,59 days,0
301299,8,A,201905,3,2,1,20190517.0,20190517.0,32.26,10.05,2019-05-01,30 days,0
301299,8,A,201906,7,4,1,20190617.0,20190617.0,2215.36,563.99,2019-06-01,31 days,0
301299,8,A,201907,8,5,5,20190731.0,20190715.0,1449.48,478.87,2019-07-01,30 days,0
301299,8,A,201912,25,8,4,20191224.0,20191211.0,2450.03,658.35,2019-12-01,153 days,0
