,Num_Prob,Y,,THRESHOLD,,,CONFUSION MATRIX,,
778,0.813589124,1,,,,,,,
779,0.686357238,1,,,,,,,
780,0.075577745,0,,,,,,,
781,0.571977045,1,,,,,,,
782,0.810581474,1,,,,,,,
783,0.789050967,0,,,,,,,
784,0.817899139,0,,,,,,,
785,0.814202284,0,,,,,,,
786,0.807505384,0,,,,,,,
787,0.64702935,0,,,,,,,
788,0.817711454,1,,,,,,,
789,0.810620151,1,,,,,,,
790,0.00087034,1,,,,,,,
791,0.812865572,0,,,,,,,
792,0.000941626,1,,,,,,,
793,0.287700629,0,,,,,,,
794,0.035968658,0,,,,,,,
795,0.593388263,0,,,,,,,
796,0.33352457,0,,,,,,,
797,0.621024962,0,,,,,,,
798,0.809263706,0,,,,,,,
799,0.7099246,0,,,,,,,
800,3.86E-53,0,,,,,,,
801,0.772907273,1,,,,,,,
802,0.817060246,1,,,,,,,
803,0.811651759,0,,,,,,,
804,0.576494484,1,,,,,,,
805,0.236078816,0,,,,,,,
806,0.820257829,0,,,,,,,
807,0.811538541,0,,,,,,,
808,0.75501882,0,,,,,,,
809,0.798204707,1,,,,,,,
